
"Reference number","2023-00540225"
"Entity number","0479190787"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","S.N.U."
"Entity address street","Rue Louis Bertulot(LV)"
"Entity address number","2"
"Entity postal code","5170"
"Entity city","Profondeville"
"Entity country","Belgique"
"General assembly date","2023-06-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","277141"
"454/9","2211"
"111","137300"
"1213","0.5"
"1212","1"
"13","480171"
"14","-273144"
"16","173584"
"17","1178854"
"3","2708"
"1103","0.5"
"1102","1"
"21","6466"
"22","1579964"
"23","15163"
"24","17807"
"28","671"
"75/76B","134"
"132","475400"
"1003","0.5"
"1002","1"
"130/1","4771"
"8129P","6205"
"40","415"
"41","276726"
"42","103591"
"43","24462"
"44","74899"
"45","2211"
"1022","17819"
"14P","-177774"
"1013","843"
"1012","843"
"12112","1"
"8329","280211"
"12113","0.5"
"22/27","1612934"
"168","173584"
"1023","17819"
"8199P","1889342"
"62","17819"
"10/49","1946303"
"65","33912"
"21/28","1620071"
"20/58","1946303"
"70","169730"
"10/11","137300"
"10/15","344327"
"75","134"
"170/4","1178854"
"1003P","0.3"
"1053","0.5"
"1052","1"
"8395P","671"
"54/58","44793"
"630","96906"
"65/66B","33912"
"8129","9373"
"8059P","15839"
"8329P","186473"
"1013P","395"
"9903","-122805"
"9900","26032"
"9901","-89027"
"9906","-273144"
"9904","-114690"
"9905","-95370"
"60/61","150277"
"42/48","249538"
"8279","93738"
"8395","671"
"440/4","74899"
"8169","3803"
"47/48","44375"
"780","8115"
"789","19320"
"1023P","7781"
"172/3","1178854"
"8059","15839"
"640/8","334"
"490/1","1590"
"30/36","2708"
"29/58","326232"
"8079","3168"
"17/49","1428392"
"8199","1893145"
"430/8","24462"
"1311","4771"
"1323","0.5"
"1322","1"
