
"Reference number","2023-00157344"
"Entity number","0444518138"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","BAULOU"
"Entity address street","Chemin des Soldats, C des-S"
"Entity address number","60"
"Entity postal code","5660"
"Entity city","Couvin"
"Entity country","Belgique"
"General assembly date","2023-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","115176.07"
"111","619712"
"13","18216.57"
"14","-877398.02"
"17","3238445.25"
"22","2824578.22"
"23","4711.14"
"24","10026.56"
"75/76B","755.39"
"9087","0.3"
"8309","143.31"
"1003","0.3"
"1002","0.3"
"130/1","18216.57"
"40","9358.04"
"41","105818.03"
"44","34350.44"
"45","4419.34"
"14P","-727835.3"
"1013","413"
"1012","413"
"8329","822377.12"
"22/27","2839315.92"
"8199P","3242125.58"
"62","6677.61"
"10/49","3047375.72"
"65","1940.44"
"21/28","2839315.92"
"20/58","3047375.72"
"10/11","619712"
"10/15","-239469.45"
"75","755.39"
"1003P","0.8"
"178/9","3238445.25"
"8912","2421855.97"
"8913","816589.28"
"450/3","4419.34"
"54/58","86349.15"
"630","105646.58"
"65/66B","1940.44"
"8329P","716873.85"
"1013P","1365"
"9903","-149562.72"
"9900","-27459.42"
"9901","-148377.67"
"9906","-877398.02"
"9904","-149562.72"
"9905","-149562.72"
"42/48","48399.92"
"8279","105646.58"
"440/4","34350.44"
"8169","421076.46"
"47/48","9630.14"
"8179","1509"
"640/8","8594.06"
"490/1","6534.58"
"3053","0.8"
"3052","1"
"29/58","208059.8"
"17/49","3286845.17"
"8199","3661693.04"
"1311","18216.57"
