
"Reference number","2023-00094289"
"Entity number","0463699689"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","'T RIETVELD BVBA"
"Entity address street","Driftweg"
"Entity address number","210"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2023-05-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","27420.56"
"111","30000"
"13","282804.91"
"17","377.68"
"3","250"
"22","43249.03"
"23","32314.02"
"24","2739.17"
"28","91710.47"
"132","3000"
"133","276804.91"
"6921","6696.1"
"8309","5.09"
"130/1","3000"
"40","8355.27"
"41","19065.29"
"44","311.57"
"45","669.61"
"8329","490769.84"
"22/27","78302.22"
"8199P","563983.98"
"10/49","321124.85"
"65","449.04"
"21/28","170012.69"
"20/58","321124.85"
"10/11","30000"
"10/15","312804.91"
"8365","20000"
"178/9","377.68"
"8395P","71710.47"
"450/3","669.61"
"54/58","122868.3"
"630","16233.27"
"65/66B","449.04"
"691/2","6696.1"
"8329P","474541.66"
"9903","10529.46"
"9900","58778.19"
"9901","10978.5"
"9906","6696.1"
"9904","6696.1"
"9905","6696.1"
"42/48","7942.26"
"8279","16233.27"
"8395","91710.47"
"440/4","311.57"
"8169","8186.43"
"47/48","6961.08"
"8179","3098.35"
"66A","2593.26"
"640/8","28973.16"
"490/1","573.3"
"30/36","250"
"29/58","151112.16"
"17/49","8319.94"
"8199","569072.06"
"1311","3000"
"67/77","3833.36"
