
"Reference number","2023-00156172"
"Entity number","0433382835"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","S.A Baraque Michel"
"Entity address street","Baraque Michel"
"Entity address number","36"
"Entity postal code","4845"
"Entity city","Jalhay"
"Entity country","Belgique"
"General assembly date","2023-05-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","58697.00"
"12031","2"
"12033","2"
"1341","1"
"454/9","77651.95"
"9062","459933.66"
"1213","2"
"1211","2"
"10","106000"
"13","10600"
"14","272723.33"
"17","620941.64"
"3","48833.31"
"1103","8"
"1343","1"
"1101","8"
"22","517749.22"
"23","244410.17"
"24","15591.27"
"25","5619.85"
"12011","3"
"75/76B","1291.8"
"9087","11.2"
"130","10600"
"12013","3"
"12021","1"
"1011","15635"
"1003","11.2"
"1002","2.3"
"1001","10.4"
"12023","1"
"130/1","10600"
"8129P","252187.32"
"40","13680.67"
"41","45016.33"
"42","80267.74"
"44","18074.93"
"45","109434.96"
"1022","26322.19"
"1021","564536.96"
"14P","323233.86"
"1013","16364"
"1012","729"
"8329","928866.36"
"12121","2"
"22/27","783370.51"
"1023","590859.15"
"12123","2"
"8199P","1279562.90"
"62","590859.15"
"10/49","1219214.47"
"65","13834.80"
"21/28","783370.51"
"20/58","1219214.47"
"10/11","106000"
"10/15","389323.33"
"75","1291.80"
"170/4","620941.64"
"1003P","11.5"
"1053","8"
"1051","8"
"8912","262668.61"
"8913","358273.03"
"450/3","31783.01"
"54/58","324432.29"
"630","94009.90"
"65/66B","13834.8"
"8129","252187.32"
"8922","459933.66"
"8059P","252187.32"
"8329P","834856.46"
"1013P","13472"
"9903","-50398.53"
"9900","650094.79"
"9901","-37855.53"
"9906","272723.33"
"9904","-50510.53"
"9905","-50510.53"
"42/48","208949.50"
"91711","200000"
"8279","94009.90"
"2053","15.9"
"2052","6"
"2051","14"
"892","459933.66"
"440/4","18074.93"
"8169","432673.97"
"47/48","1171.87"
"1023P","447427.2"
"91811","5619.85"
"172/3","620941.64"
"91611","336129.75"
"8059","252187.32"
"640/8","3081.27"
"490/1","3881.36"
"3053","20.3"
"3052","9"
"3051","17"
"30/36","48833.31"
"29/58","435843.96"
"17/49","829891.14"
"8199","1712236.87"
"91621","135000"
"100","106000"
"1203","6"
"1323","7"
"1201","6"
"1321","7"
"67/77","112"
