
"Reference number","2023-00427750"
"Entity number","0403918688"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","CERCLE SAINT LAMBERT"
"Entity address street","RUE DU PERRON"
"Entity address number","3"
"Entity postal code","4681"
"Entity city","Hermalle-sous-Argenteau"
"Entity country","Belgique"
"General assembly date","2023-05-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","008"
"40/41","0"
"111","12187.5"
"12","72073.03"
"13","3839.1"
"14","11169.07"
"17","17223.45"
"22","92519.23"
"23","3432.25"
"24","0"
"26","0"
"133","1875.91"
"130/1","1963.19"
"40","0"
"41","0"
"42","7179.55"
"44","1304.92"
"45","554.21"
"14P","-6855.08"
"8329","610864.91"
"22/27","95951.48"
"8199P","670818.59"
"10/49","126887.26"
"65","796.05"
"21/28","95951.48"
"20/58","126887.26"
"10/11","12187.5"
"10/15","99268.7"
"170/4","14973.45"
"178/9","2250"
"450/3","554.21"
"54/58","2628.4"
"630","14293.46"
"65/66B","796.05"
"8329P","596571.45"
"9903","18024.15"
"9900","38535.9"
"9901","18820.2"
"9906","11169.07"
"9904","18024.15"
"9905","18024.15"
"42/48","10395.11"
"8279","14293.46"
"440/4","1304.92"
"8169","35997.8"
"47/48","1356.43"
"640/8","5422.24"
"50/53","26716.08"
"490/1","1591.3"
"29/58","30935.78"
"17/49","27618.56"
"8199","706816.39"
"1311","1963.19"
"174/0","14973.45"
