
"Reference number","2023-00293547"
"Entity number","0667631697"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","VALUESTATE ANTWERPEN CENTRAAL"
"Entity address street","Avenue de Tervuren"
"Entity address number","168"
"Entity address box","18"
"Entity postal code","1150"
"Entity city","Woluwé-Saint-Pierre"
"Entity country","Belgique"
"General assembly date","2023-06-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","10609.95"
"10","20000"
"14","-50577.71"
"8129P","1361.81"
"41","10609.95"
"44","204.39"
"14P","-46509.91"
"10/49","37162.12"
"65","2767.62"
"20/58","37162.12"
"10/11","20000"
"10/15","-30577.71"
"54/58","26552.17"
"65/66B","2767.62"
"8129","1361.81"
"8059P","1361.81"
"9903","-4067.8"
"9900","-952.68"
"9901","-1300.18"
"9906","-50577.71"
"9904","-4067.8"
"9905","-4067.8"
"42/48","67739.83"
"440/4","204.39"
"47/48","67535.44"
"8059","1361.81"
"640/8","347.5"
"29/58","37162.12"
"17/49","67739.83"
"100","20000"
