
"Reference number","2022-20266347"
"Entity number","0406956174"
"Accounting period start date","2021-03-01"
"Accounting period end date","2022-02-28"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Société de Courtage en Assurances - C.O.P.A.S."
"Entity address street","Rue de Pitteurs"
"Entity address number","43"
"Entity postal code","4000"
"Entity city","Liège"
"Entity country","Belgique"
"General assembly date","2022-08-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"492/3","2951.17"
"454/9","1150"
"9062","979930.03"
"110","15278.6"
"111","18607.44"
"8525","84199.54"
"13","358130.96"
"14","44165.02"
"16","113577.01"
"17","916302.53"
"22","1072009.55"
"23","407177.87"
"24","13155.19"
"27","0"
"28","370"
"132","340730.96"
"133","17400"
"6921","8000"
"694/7","8600"
"1001","0"
"42","63627.5"
"44","1734.28"
"45","3165.88"
"14P","51963.19"
"8329","752205.85"
"22/27","1492342.61"
"168","113577.01"
"8199P","2232524.13"
"10/49","1555240.39"
"65","19589.5"
"21/28","1492712.61"
"20/58","1555240.39"
"10/11","33886.04"
"10/15","436182.02"
"76","0"
"170/4","916302.53"
"8395P","84569.54"
"8912","243204.82"
"8913","673097.71"
"450/3","2015.88"
"54/58","59144.55"
"630","74967.23"
"65/66B","19589.5"
"8922","979930.03"
"691/2","8000"
"8329P","677238.62"
"9903","-15617.87"
"9900","90301.37"
"9901","3971.63"
"9906","60765.02"
"9904","-10855.44"
"9905","8801.83"
"42/48","86227.66"
"76A","0"
"8279","74967.23"
"8395","84569.54"
"892","979930.03"
"440/4","1734.28"
"8722","0"
"8169","12024.33"
"47/48","17700"
"780","6552.43"
"789","19657.27"
"172/3","916302.53"
"8525P","84199.54"
"91611","1272716.03"
"8732","0"
"640/8","11362.51"
"490/1","3383.23"
"29/58","62527.78"
"689","0"
"17/49","1005481.36"
"8199","2244548.46"
"91631","860000"
"694","8600"
"91621","185000"
"67/77","1790"
