
"Reference number","2025-00303470"
"Entity number","0627725701"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LA ROSERAIE.COT"
"Entity address street","Rue des Iles, Lacuisine"
"Entity address number","14"
"Entity postal code","6821"
"Entity city","Lacuisine"
"Entity country","Belgique"
"General assembly date","2025-06-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","37902.93"
"454/9","9965.04"
"111","18600"
"1213","1"
"1212","2"
"13","9510"
"14","84446.56"
"15","90873.8"
"22","687941.41"
"23","31139.29"
"24","77085.02"
"75/76B","505.5"
"132","7650"
"1113","1"
"1112","2"
"1003","1.2"
"1002","2.3"
"130/1","1860"
"8129P","1000"
"40","33057.85"
"41","4845.08"
"42","26264.18"
"44","166371.77"
"45","11027.46"
"1022","35733.08"
"14P","76380.87"
"1013","1581"
"1012","1581"
"12112","2"
"8329","620728.47"
"12113","1"
"22/27","796165.72"
"1023","35733.08"
"8199P","1384375.32"
"62","42235.5"
"10/49","882305.96"
"65","245.17"
"21/28","796165.72"
"20/58","882305.96"
"10/11","18600"
"10/15","203430.36"
"75","505.5"
"1003P","0.4"
"1053","1"
"1052","2"
"450/3","1062.42"
"54/58","48214.5"
"630","70270.8"
"65/66B","245.17"
"8129","1000"
"8059P","1000"
"8329P","550457.67"
"1013P","712"
"9903","8205.21"
"9900","133938.32"
"9901","7944.88"
"9906","84446.56"
"9904","8065.69"
"9905","8065.69"
"42/48","678875.6"
"8279","70270.8"
"2053","0.5"
"2052","1"
"440/4","166371.77"
"8169","32518.87"
"47/48","475212.19"
"1023P","15711.02"
"8059","1000"
"640/8","13487.14"
"490/1","22.81"
"3053","0.5"
"3052","1"
"29/58","86140.24"
"17/49","678875.6"
"8199","1416894.19"
"1311","1860"
"1323","1"
"1322","2"
"67/77","139.52"
