
"Reference number","2024-00469605"
"Entity number","0632992306"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ARDENNES VACANCES"
"Entity address street","Herbiester"
"Entity address number","93"
"Entity postal code","4845"
"Entity city","Jalhay"
"Entity country","Belgique"
"General assembly date","2024-09-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","189294.1"
"9500","13915.24"
"492/3","795.24"
"111","18600"
"13","1860"
"14","-77458.1"
"17","1100"
"22","13000"
"24","789.04"
"28","1"
"75/76B","618.51"
"130/1","1860"
"41","189294.1"
"43","17626.5"
"44","70372.71"
"45","14845.65"
"14P","-2778.27"
"8329","86466.38"
"22/27","13789.04"
"8199P","100255.42"
"10/49","204155.79"
"65","3610.23"
"21/28","13790.04"
"20/58","204155.79"
"10/11","18600"
"10/15","-56998.1"
"75","618.51"
"178/9","1100"
"8395P","1"
"450/3","14845.65"
"54/58","878.86"
"630","2170.16"
"65/66B","3610.23"
"8329P","84296.22"
"9903","-56344.84"
"9900","-33248.48"
"9901","-53353.12"
"9906","-77458.1"
"9904","-74679.83"
"9905","-74679.83"
"42/48","259258.65"
"8279","2170.16"
"8395","1"
"440/4","70372.71"
"47/48","156413.79"
"640/8","17934.48"
"490/1","192.79"
"29/58","190365.75"
"17/49","261153.89"
"8199","100255.42"
"430/8","17626.5"
"1311","1860"
"67/77","18334.99"
