
"Reference number","2025-00196136"
"Entity number","0401695410"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ABBAYE DE SCOURMONT"
"Entity address street","Route du Rond-Point"
"Entity address number","294"
"Entity postal code","6464"
"Entity city","Forges"
"Entity country","Belgique"
"General assembly date","2025-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"40/41","294558.65"
"12031","1"
"12033","1.4"
"492/3","1348390.98"
"12032","1"
"1341","2"
"454/9","213818.12"
"1213","5.9"
"1212","8"
"13","14416060.35"
"3","103995.96"
"1103","28.8"
"1102","16"
"1101","18"
"1343","5"
"1342","5"
"22","4196845.10"
"23","380222.56"
"24","81713.30"
"12132","1"
"12011","17"
"28","14478.94"
"75/76B","1083449.65"
"9087","34.5"
"1113","3"
"1111","3"
"12013","20.2"
"12133","0.6"
"12012","5"
"8309","547822.22"
"12021","2"
"1011","33384"
"1003","34.5"
"1002","16.8"
"1001","23.2"
"12023","2"
"40","2003.40"
"41","292555.25"
"44","39081.96"
"45","702231.28"
"48","759365.32"
"1022","653309.44"
"1021","1677425"
"1013","50455"
"1012","17071"
"12112","6"
"8329","16389065.59"
"12113","4.6"
"22/27","4658780.96"
"1023","2330734.44"
"12002","2"
"12001","1"
"12003","2.3"
"8199P","20651792.61"
"10/49","17265129.89"
"62","2330734.44"
"65","97935.93"
"66","6894.54"
"21/28","4673259.90"
"20/58","17265129.89"
"8349","4658780.96"
"10/15","14416060.35"
"75","1083449.65"
"76","53659.78"
"1003P","35.7"
"631/4","-19052.41"
"1053","31.8"
"1052","16"
"1051","21"
"8395P","14478.94"
"12103","0.7"
"12102","1"
"450/3","488413.16"
"54/58","388873.58"
"630","440929.53"
"65/66B","97935.93"
"8329P","16495958.28"
"1013P","52959"
"9903","1275333.54"
"9900","4567085.84"
"9901","289819.82"
"9906","720510.08"
"9904","720510.08"
"9905","720510.08"
"42/48","1500678.56"
"76A","53659.78"
"8279","440929.53"
"2053","30.3"
"2052","2"
"8395","14478.94"
"2051","29"
"440/4","39081.96"
"8169","965862.06"
"1023P","2165159.38"
"8179","569808.12"
"66A","6894.54"
"640/8","1517759.92"
"50/53","11680466.19"
"490/1","123975.61"
"3053","33.3"
"3052","2"
"3051","32"
"30/36","103995.96"
"29/58","12591869.99"
"17/49","2849069.54"
"8199","21047846.55"
"691","720510.08"
"1203","25.9"
"1202","8"
"1323","26.8"
"1201","21"
"1322","11"
"1321","19"
"67/77","554823.46"
