
"Reference number","2023-00538463"
"Entity number","0666916273"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","MAISON MEGUSTA"
"Entity address street","Rue de la Boucherie"
"Entity address number","7"
"Entity postal code","4000"
"Entity city","Liège"
"Entity country","Belgique"
"General assembly date","2023-06-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","12699.55"
"454/9","2467.89"
"111","18600"
"13","100"
"14","4732.08"
"17","710279.15"
"3","1648.22"
"22","796506.54"
"23","2649.87"
"24","5324.77"
"26","18789.81"
"75/76B","1.06"
"130/1","100"
"40","1545.1"
"41","11154.45"
"44","20950.06"
"45","4675.54"
"14P","30923.07"
"8329","64368.46"
"22/27","823270.99"
"8199P","98092.91"
"62","185"
"10/49","858367.85"
"65","2677.22"
"21/28","823270.99"
"20/58","858367.85"
"10/11","18600"
"10/15","23432.08"
"75","1.06"
"170/4","710279.15"
"450/3","2207.65"
"54/58","8156.88"
"630","8056.94"
"65/66B","2677.22"
"8329P","56311.52"
"9903","-26190.99"
"9900","-12529.03"
"9901","-23514.83"
"9906","4732.08"
"9904","-26190.99"
"9905","-26190.99"
"42/48","124656.62"
"8279","8056.94"
"440/4","20950.06"
"8169","789546.54"
"47/48","99031.02"
"172/3","415000"
"640/8","2743.86"
"490/1","12592.21"
"30/36","1648.22"
"29/58","35096.86"
"17/49","834935.77"
"8199","887639.45"
"1311","100"
"174/0","295279.15"
