
"Reference number","2024-00479527"
"Entity number","0553499915"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ROBERTY IMMO & MANAGEMENT"
"Entity address street","Place du Marché"
"Entity address number","8"
"Entity postal code","5070"
"Entity city","Fosses-la-Ville"
"Entity country","Belgique"
"General assembly date","2024-09-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","948.25"
"492/3","1526.23"
"111","18550.00"
"14","-33783.41"
"21","3000.00"
"24","1642.24"
"8309","46360.80"
"40","582.71"
"41","365.54"
"44","1720.2"
"45","6397.29"
"14P","-46053.77"
"8329","404.86"
"22/27","1642.24"
"8199P","51318.23"
"10/49","8248.08"
"65","37.06"
"21/28","4642.24"
"20/58","8248.08"
"70","86778.04"
"10/11","18550"
"10/15","-15233.41"
"450/3","6397.29"
"54/58","2657.59"
"630","1904.86"
"65/66B","37.06"
"8129","1500"
"8329P","46360.80"
"8029","4500"
"9903","15634.46"
"9900","27051.92"
"9901","15671.52"
"9906","-33783.41"
"9904","12270.36"
"9905","12270.36"
"60/61","60216.12"
"42/48","21955.26"
"8279","404.86"
"440/4","1720.20"
"8169","2047.10"
"47/48","13837.77"
"8179","51318.23"
"66A","4957.43"
"8059","4500"
"640/8","4518.11"
"29/58","3605.84"
"8079","1500"
"17/49","23481.49"
"8199","2047.10"
"67/77","3364.10"
