
"Reference number","2022-20226654"
"Entity number","0472095634"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HOTEL BONCELLES"
"Entity address street","Route du Condroz"
"Entity address number","15"
"Entity address box","B"
"Entity postal code","4100"
"Entity city","Seraing"
"Entity country","Belgique"
"General assembly date","2022-07-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","52946.02"
"1341","7"
"454/9","152885.35"
"1213","4.7"
"1212","5"
"1211","2"
"8525","789353.38"
"10","520576.4"
"13","52057.64"
"14","-1339308.61"
"9072","5300.76"
"9076","95687.73"
"3","4271.14"
"1103","9.7"
"1102","5"
"1343","7.8"
"1101","7"
"1342","2"
"21","841.79"
"23","1856.57"
"24","905.76"
"75/76B","6733.45"
"9087","10.4"
"130","52057.64"
"1011","6976"
"1003","10.4"
"1002","4.3"
"1001","7.8"
"130/1","52057.64"
"8129P","87568.22"
"40","36050.04"
"41","16895.98"
"43","97063.08"
"44","651836.36"
"45","158436.13"
"46","13017.8"
"1022","26477.09"
"1021","253555.13"
"14P","-1074178.05"
"1013","7876"
"1012","900"
"12112","2"
"8329","159907.08"
"12113","1.1"
"22/27","2762.33"
"1023","280032.22"
"12123","0.6"
"12122","1"
"12001","5"
"12003","5"
"8199P","161485.16"
"62","280032.22"
"10/49","153678.8"
"65","4353.19"
"66","228370.15"
"8475","202102.33"
"21/28","3604.12"
"20/58","153678.8"
"10/11","520576.4"
"10/15","-766674.57"
"75","6733.45"
"8365","202102.33"
"1003P","10.6"
"1053","9.7"
"1052","5"
"1051","7"
"8395P","587251.05"
"12101","2"
"12103","3"
"12102","2"
"450/3","5550.78"
"54/58","86734.02"
"630","8802.06"
"65/66B","206455.52"
"6502","53.2"
"8129","91954.42"
"8059P","92796.21"
"8329P","155491.22"
"1013P","11283"
"9903","-264880.54"
"9900","277268.61"
"9901","-65158.47"
"9906","-1339308.61"
"9904","-265130.56"
"9905","-265130.56"
"42/48","920353.37"
"8279","4415.86"
"2053","28.9"
"2052","16"
"2051","19"
"8395","789353.38"
"440/4","651836.36"
"8169","1184.25"
"1023P","355656.7"
"8525P","587251.05"
"66A","26267.82"
"66B","202102.33"
"8059","92796.21"
"640/8","27324.98"
"490/1","6123.5"
"3053","29.6"
"3052","15"
"3051","20"
"30/36","4271.14"
"29/58","150074.68"
"8079","4386.2"
"17/49","920353.37"
"8199","162669.41"
"430/8","97063.08"
"100","520576.4"
"1203","5"
"1323","1.9"
"1322","3"
"1201","5"
"67/77","250.02"
