
"Reference number","2023-00098547"
"Entity number","0636809156"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Ticaconsult"
"Entity address street","Kapelaan Smitslaan"
"Entity address number","20"
"Entity postal code","2650"
"Entity city","Edegem"
"Entity country","België"
"General assembly date","2023-05-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","151350.24"
"110","300"
"13","452126.40"
"17","78664.41"
"22","331941.38"
"23","3140.38"
"24","37380.50"
"26","2521.88"
"28","10000"
"75/76B","1.88"
"133","452126.40"
"6921","446652.17"
"694/7","541176.47"
"40","151350.24"
"42","10356.82"
"44","9733.28"
"45","34345.63"
"8329","182543.39"
"22/27","374984.14"
"8199P","539218.18"
"10/49","635910.63"
"65","1903.01"
"21/28","384984.14"
"20/58","635910.63"
"10/11","300"
"10/15","452426.40"
"75","1.88"
"170/4","78664.41"
"8395P","10000"
"450/3","34345.63"
"54/58","97196.19"
"630","40468.91"
"65/66B","1903.01"
"691/2","446652.17"
"8329P","142074.48"
"9903","1330664.21"
"9900","1378367.23"
"9901","1332565.34"
"9906","987828.64"
"9904","987828.64"
"9905","987828.64"
"42/48","104819.82"
"8279","40468.91"
"8395","10000"
"440/4","9733.28"
"8169","18309.35"
"47/48","50384.09"
"172/3","78664.41"
"640/8","5332.98"
"490/1","2380.06"
"29/58","250926.49"
"17/49","183484.23"
"8199","557527.53"
"694","541176.47"
"67/77","342835.57"
