
"Reference number","2024-00266525"
"Entity number","0474342569"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Kampeerverblijfpark De Leeuwerik"
"Entity address street","Leeuwerikstraat"
"Entity address number","80"
"Entity postal code","3680"
"Entity city","Maaseik"
"Entity country","België"
"General assembly date","2024-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","18069.62"
"492/3","0"
"110","149500"
"111","0"
"13","158329.15"
"14","0"
"22","155486.12"
"75/76B","0"
"133","158329.15"
"6921","9327.69"
"694/7","50387.97"
"130/1","0"
"8129P","7436.81"
"40","8755.64"
"41","9313.98"
"44","4107.74"
"45","4199.4"
"791/2","50387.97"
"8329","123047.68"
"22/27","155486.12"
"8199P","278533.8"
"62","16.04"
"10/49","383288.4"
"65","855.26"
"21/28","155486.12"
"20/58","383288.4"
"10/11","149500"
"10/15","307829.15"
"75","0"
"450/3","4199.4"
"54/58","209539.88"
"630","7534.94"
"65/66B","855.26"
"8129","7436.81"
"8059P","7436.81"
"691/2","9327.69"
"8329P","115512.74"
"9903","12825.57"
"9900","36528.98"
"9901","13680.83"
"9906","9327.69"
"9904","9327.69"
"9905","9327.69"
"42/48","75459.25"
"8279","7534.94"
"440/4","4107.74"
"47/48","67152.11"
"8059","7436.81"
"640/8","15297.17"
"490/1","192.78"
"29/58","227802.28"
"17/49","75459.25"
"8199","278533.8"
"694","50387.97"
"1311","0"
"67/77","3497.88"
