
"Reference number","2022-20485910"
"Entity number","0665688729"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ROCK LOBSTER"
"Entity address street","Kreefstraat"
"Entity address number","9"
"Entity postal code","2018"
"Entity city","Antwerpen-2018"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","5810.04"
"454/9","1035.34"
"111","18600"
"14","-15741.3"
"17","78334.06"
"3","1367.82"
"22","147713"
"23","4913.51"
"24","9136.15"
"75/76B","0.02"
"1003","0.6"
"1002","1"
"40","5810.04"
"42","6845.37"
"44","2415.55"
"45","1486.51"
"14P","-13468.42"
"1013","612"
"1012","612"
"8329","96818.3"
"22/27","161762.66"
"8199P","253778.36"
"62","12129.02"
"10/49","176832.81"
"65","2952.93"
"21/28","161762.66"
"20/58","176832.81"
"10/11","18600"
"10/15","2858.7"
"75","0.02"
"170/4","78334.06"
"1003P","0.6"
"450/3","451.17"
"54/58","7892.29"
"630","20511.74"
"65/66B","2952.93"
"8329P","76306.56"
"1013P","427"
"9903","-2272.88"
"9900","36771.08"
"9901","680.03"
"9906","-15741.3"
"9904","-2272.88"
"9905","-2272.88"
"42/48","95640.05"
"8279","20511.74"
"440/4","2415.55"
"8169","4802.6"
"47/48","84892.62"
"172/3","78334.06"
"640/8","3450.29"
"30/36","1367.82"
"29/58","15070.15"
"17/49","173974.11"
"8199","258580.96"
