
"Reference number","2022-20193715"
"Entity number","0475701064"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","VANHEGEN CONSULTING"
"Entity address street","Kleine Kuipersstraat"
"Entity address number","2"
"Entity postal code","8000"
"Entity city","Brugge"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","8460.18"
"454/9","1780.66"
"111","6200"
"1213","0.4"
"1212","1"
"13","160861.73"
"3","1310"
"1103","0.4"
"1102","1"
"23","35000"
"24","2562.6"
"26","93844.81"
"28","5475"
"75/76B","1.7"
"133","158861.73"
"1011","357"
"1003","0.5"
"1002","1"
"1001","0.1"
"130/1","2000"
"8129P","22816.61"
"40","8460.18"
"44","4527.67"
"45","4621.76"
"1022","10673.29"
"1021","1185.92"
"791/2","7589.94"
"1013","751"
"1012","394"
"8329","220916.54"
"22/27","131407.41"
"1023","11859.21"
"8199P","352323.95"
"62","11859.21"
"10/49","180018.58"
"65","379.43"
"21/28","136882.41"
"20/58","180018.58"
"10/11","6200"
"10/15","167061.73"
"75","1.7"
"1003P","0.4"
"1053","0.4"
"1052","1"
"8395P","5475"
"12103","0.4"
"12102","1"
"450/3","2841.1"
"54/58","6457.97"
"630","34633.42"
"65/66B","379.43"
"8129","28520.76"
"8059P","28520.76"
"8329P","191987.27"
"1013P","467"
"9903","-7384.91"
"9900","42801.12"
"9901","-7007.18"
"9906","-7589.94"
"9904","-7589.94"
"9905","-7589.94"
"42/48","12956.85"
"8279","28929.27"
"2053","47.5"
"2052","1"
"2051","47"
"8395","5475"
"440/4","4527.67"
"47/48","3807.42"
"1023P","7565.26"
"8059","28520.76"
"640/8","3315.67"
"50/53","25508.82"
"490/1","1399.2"
"3053","47.5"
"3052","1"
"3051","47"
"30/36","1310"
"29/58","43136.17"
"8079","5704.15"
"17/49","12956.85"
"8199","352323.95"
"1311","2000"
"1323","0.4"
"1322","1"
"67/77","205.03"
