
"Reference number","2025-00300898"
"Entity number","0421947921"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Decopa"
"Entity address street","Brusselsesteenweg"
"Entity address number","278"
"Entity postal code","9230"
"Entity city","Wetteren"
"Entity country","België"
"General assembly date","2025-06-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","422192.47"
"9500","194437.06"
"492/3","51935.84"
"454/9","0"
"110","231554.96"
"8525","0"
"13","61994.41"
"14","191107.56"
"17","513065.11"
"3","1196624.49"
"22","219590"
"23","31441.69"
"24","26033.15"
"28","799.46"
"75/76B","2815.71"
"133","61994.41"
"40","222113.87"
"41","200078.6"
"42","10453.84"
"43","1000000"
"44","83005.7"
"45","50111.11"
"46","69834.7"
"14P","185006.18"
"8329","979545.96"
"22/27","277064.84"
"8199P","1254239.47"
"10/49","2305400.3"
"65","66924.34"
"21/28","277864.3"
"20/58","2305400.3"
"10/11","231554.96"
"10/15","484656.93"
"75","2815.71"
"170/4","513065.11"
"631/4","5616.86"
"8395P","799.46"
"8912","22425.39"
"8913","490639.72"
"450/3","50111.11"
"54/58","396814.46"
"630","48434.71"
"65/66B","66924.34"
"8329P","931111.25"
"9903","15903.25"
"9900","242906.6"
"9901","80011.88"
"9906","191107.56"
"9904","6101.38"
"9905","6101.38"
"42/48","1255742.42"
"8279","48434.71"
"8395","799.46"
"892","0"
"440/4","83005.7"
"8169","2371.33"
"47/48","42337.07"
"172/3","22425.39"
"640/8","108843.15"
"490/1","11904.58"
"30/36","1196624.49"
"29/58","2027536"
"17/49","1820743.37"
"8199","1256610.8"
"430/8","1000000"
"174/0","490639.72"
"902","0"
"67/77","9801.87"
