
"Reference number","2022-20400751"
"Entity number","0432276243"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m82-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CENTURY"
"Entity address street","Leopoldplein"
"Entity address number","1"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"1213","13.1"
"1212","7"
"1211","10"
"10032P","7"
"5811","1"
"5812","3"
"5813","56.78"
"3","35010.93"
"5821","53"
"5822","1125"
"5823","23285"
"8053P","253525.47"
"5831","17"
"5832","365"
"5833","7470"
"6921","519860.88"
"1011","66240"
"8052P","8831"
"3423","765"
"1003","49.2"
"3422","103"
"1002","12.3"
"3421","733"
"1001","44.3"
"5841","2"
"5842","252"
"10031P","46.3"
"5843","1340.69"
"10231P","1255828.39"
"2111","1"
"1022","166760.65"
"1021","1370669.49"
"2103","743"
"1013","74299"
"2101","743"
"1012","8059"
"10232P","180559.54"
"1033","9577.26"
"2113","36.9"
"2112","117"
"1023","1537430.14"
"609","22242"
"617","564.65"
"170/4","1194589.37"
"1053","59.1"
"1052","17"
"1051","53"
"620","1103734.28"
"621","388140.09"
"623","45555.77"
"8912","693382.73"
"8913","501206.64"
"630","401437.07"
"65/66B","50746.73"
"10011","38.7"
"10012","5.6"
"8922","1513122.65"
"640","69382.95"
"10022","6.2"
"10021","6.1"
"650","32491.49"
"653","94.21"
"10231","1274842.64"
"10232","262587.5"
"440/4","383085.92"
"8962","1513122.65"
"1023P","1436387.93"
"91611","3067095.64"
"640/8","70572.64"
"10211","1193231.52"
"10212","177437.97"
"3053","765"
"3052","103"
"3051","733"
"10222","85149.53"
"10221","81611.12"
"91631","5491172"
"450","50000"
"212","32000"
"91621","1010548.63"
"492/3","243836.2"
"600/8","1142505.95"
"8302","93746.6"
"75/76B","10231.33"
"8321","8531180.56"
"8322","977935.95"
"8323","577038.78"
"12112","6"
"12111","9"
"12113","11.8"
"8102","8831"
"12121","1"
"280","2865803.51"
"22/27","3197348.31"
"12123","1.3"
"12122","1"
"10/49","7978693.21"
"20/58","7978693.21"
"291","1029985"
"10/11","100000"
"10/15","5017814.05"
"8123","221525.47"
"8361","1000020"
"54/58","504809.32"
"8391","2865803.51"
"8163","19317.95"
"8161","106487.43"
"8162","17202.64"
"1521","564.65"
"8172","95597.83"
"8173","5564.49"
"490/1","20430.16"
"58132","56.78"
"8192","1024001.42"
"8193","661225.98"
"8191","11598276.2"
"9291","1084265.5"
"1323","58.1"
"1322","17"
"1321","52"
"40/41","293305.98"
"1341","1"
"454/9","341831.95"
"9062","1513122.65"
"9073","63387.55"
"9076","65802"
"9077","48155.97"
"1103","53.6"
"1102","2"
"1343","1"
"1101","52"
"111P","100000"
"9087","49.2"
"9088","74299"
"9086","70"
"1113","5.5"
"1112","15"
"1111","1"
"8391P","1865783.51"
"670/3","101196.94"
"10132P","8907"
"3101","733"
"280/1","2865803.51"
"10131P","61950"
"3112","103"
"740","237335.6"
"3103","733"
"10332P","1413.02"
"450/3","113387.55"
"751","3123"
"3113","32"
"10132","12690"
"8802","693382.73"
"10131","61609"
"8803","501206.64"
"8801","318533.28"
"1013P","70857"
"9903","615757.6"
"9901","656273"
"9906","519860.88"
"9904","519860.88"
"9905","519860.88"
"42/48","1522453.59"
"91711","247893.52"
"2053","779.9"
"2052","117"
"2051","744"
"641/8","1189.69"
"10112","8575"
"10111","57665"
"8842","693382.73"
"8843","501206.64"
"10331P","9827.87"
"8841","318533.28"
"652/9","18255.24"
"10121","3944"
"10122","4115"
"8192P","1102396.61"
"70/76A","4530129.04"
"10332","1635.76"
"10331","7941.5"
"30/36","35010.93"
"29/58","1883541.39"
"8191P","11491788.77"
"1033P","11240.89"
"17/49","2960879.16"
"430/8","200000"
"8193P","647472.52"
"9500","52427.25"
"58032","403.07"
"110","100000"
"8322P","1049736.38"
"13","4917814.05"
"17","1194589.37"
"9505","15000"
"8321P","8204578.05"
"21","32000"
"22","3067095.64"
"23","46065.47"
"24","84187.2"
"12011","30"
"28","2865803.51"
"29","1029985"
"60/66A","3873856.04"
"133","4917814.05"
"12013","32.4"
"12012","8"
"34","35010.93"
"12022","2"
"12021","5"
"12023","5.6"
"8323P","532150.39"
"40","101490.05"
"41","191815.93"
"42","318533.28"
"43","200000"
"44","383085.92"
"9301","1029985"
"45","455219.5"
"9311","54280.5"
"12001","8"
"60","1164747.95"
"12003","8"
"61","699668.24"
"62","1537430.14"
"65","50746.73"
"21/28","6095151.82"
"10031","40.7"
"173","1194589.37"
"10032","8.5"
"70","3859057.27"
"74","671071.77"
"75","10231.33"
"77","5300.22"
"752/9","7108.33"
"1003P","53.3"
"691/2","519860.88"
"8273","44888.39"
"8032","8831"
"8271","326602.51"
"8272","21946.17"
"8122P","8831"
"9135","100000"
"9134","101196.94"
"9137","1196.94"
"47/48","165614.89"
"9146","401818.76"
"9147","99342.32"
"9145","200450.54"
"9149","1310000"
"8053","253525.47"
"9153","1310000"
"8123P","213525.47"
"8073","8000"
"1203","46"
"1202","10"
"1201","43"
"5801","10"
"67/77","95896.72"
"5802","20"
"5803","403.07"
