
"Reference number","2025-00303477"
"Entity number","0418910039"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AZIMUT"
"Entity address street","Rue de Strassart"
"Entity address number","43"
"Entity postal code","1050"
"Entity city","Ixelles"
"Entity country","Belgique"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","151444.79"
"12031","1"
"12033","1.5"
"492/3","16113.62"
"12032","1"
"1341","2"
"454/9","111626.73"
"9062","4600000"
"110","18592.01"
"1213","13.2"
"1212","4"
"1211","10"
"12","411750"
"13","263213.37"
"14","-347187.01"
"1103","18.3"
"1102","10"
"1343","7.5"
"1101","12"
"1342","9"
"21","1108468.75"
"22","4307231.64"
"24","17688.56"
"27","536562.52"
"12011","3"
"28","9204.32"
"12131","1"
"75/76B","18383.74"
"9087","21.2"
"133","263213.37"
"12013","4.9"
"12133","1"
"12012","4"
"12022","1"
"12021","1"
"1011","20456"
"1131","3"
"1003","21.2"
"1002","8.9"
"1001","15.6"
"12023","1.7"
"40","146670.44"
"41","4774.35"
"43","4600000"
"44","650981.35"
"45","119261.47"
"46","90227.95"
"1022","379391.35"
"1021","719128.01"
"14P","-160500.18"
"1013","31248"
"1133","3"
"1012","10792"
"12112","3"
"8329","1667795.45"
"12111","8"
"12113","10.5"
"22/27","4861482.72"
"1023","1098519.36"
"12123","0.7"
"12122","1"
"8199P","6035951.39"
"62","1098519.36"
"10/49","8019325.19"
"65","370029.89"
"66","106578.98"
"21/28","5979155.79"
"20/58","8019325.19"
"10/11","18592.01"
"10/15","346368.37"
"75","18383.74"
"8365","3000"
"1003P","18"
"1053","21.3"
"1052","10"
"1051","15"
"8395P","6204.32"
"12101","1"
"12103","1"
"450/3","7634.74"
"54/58","1530138.09"
"630","419536.64"
"65/66B","370029.89"
"8129","134431.25"
"8922","4600000"
"8059P","1237650"
"8329P","1382690.06"
"8029","5250"
"1013P","27945"
"9903","-186686.83"
"9900","1969422.05"
"9901","164959.32"
"9906","-347187.01"
"9904","-186686.83"
"9905","-186686.83"
"42/48","7656843.2"
"91711","7100000"
"8279","285105.39"
"2053","7.7"
"2052","5"
"2051","4"
"8395","9204.32"
"892","4600000"
"440/4","650981.35"
"8169","493326.78"
"47/48","2196372.43"
"1023P","1023777"
"66A","106578.98"
"91611","4843794.16"
"91612","4843794.16"
"8059","1242900"
"640/8","179827.75"
"50/53","335215.06"
"490/1","23371.46"
"91722","7100000"
"3053","7.2"
"3052","4"
"3051","4"
"29/58","2040169.4"
"91712","3600000"
"8079","134431.25"
"17/49","7672956.82"
"8199","6529278.17"
"91631","3600000"
"430/8","4600000"
"91622","5866785"
"91621","6970000"
"1203","8.1"
"1323","13.8"
"1202","6"
"1322","1"
"1201","5"
"1321","13"
