
"Reference number","2024-00187613"
"Entity number","0438674877"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","SARABO"
"Entity address street","Hellegatstraat"
"Entity address number","8"
"Entity postal code","8954"
"Entity city","Westouter (Heuvelland)"
"Entity country","België"
"General assembly date","2024-06-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","28965.15"
"454/9","28346.64"
"10","90000"
"13","81541.8"
"14","-48895.84"
"17","246254.9"
"3","391.61"
"22","470972.54"
"23","40690.51"
"24","38669.41"
"8555","7"
"75/76B","35.36"
"130","9000"
"133","72541.8"
"130/1","9000"
"40","21532.26"
"41","7432.89"
"42","28332.91"
"44","13142.47"
"45","29501.53"
"14P","-39969.21"
"8329","280544.11"
"22/27","550332.46"
"8199P","830183.43"
"10/49","603083.89"
"8555P","7"
"65","4044.99"
"21/28","550332.46"
"20/58","603083.89"
"10/11","90000"
"10/15","122645.96"
"75","35.36"
"170/4","246254.9"
"8395P","7"
"450/3","1154.89"
"54/58","20340.85"
"630","40722.85"
"65/66B","4044.99"
"8329P","239821.26"
"9903","-8870.74"
"9900","43057.64"
"9901","-4861.11"
"9906","-48895.84"
"9904","-8926.63"
"9905","-8926.63"
"42/48","234183.03"
"8279","40722.85"
"8395","7"
"440/4","13142.47"
"8169","693.14"
"47/48","163206.12"
"172/3","246254.9"
"640/8","7195.9"
"490/1","3053.82"
"30/36","391.61"
"29/58","52751.43"
"17/49","480437.93"
"8199","830876.57"
"100","90000"
"67/77","55.89"
