
"Reference number","2024-00134625"
"Entity number","0465238031"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Continental Stay"
"Entity address street","Kruisstraat"
"Entity address number","45"
"Entity postal code","1050"
"Entity city","Ixelles"
"Entity country","België"
"General assembly date","2024-05-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","naamloze vennootschap"
"40/41","3541700.6"
"1341","14"
"454/9","207411.13"
"1213","29.8"
"1212","19"
"1211","17"
"164/5","414516.92"
"10","3495787.05"
"13","2666336.07"
"14","-242883.27"
"16","1632277.9"
"17","120000"
"3","28711.69"
"1103","36.5"
"1102","13"
"1343","17.5"
"1101","28"
"1342","6"
"21","556284.16"
"22","9987145.45"
"23","19432.85"
"24","158210.61"
"25","2468.97"
"26","6371.01"
"12132","3"
"12011","10"
"28","800"
"75/76B","17567.99"
"9087","47"
"130","301393.43"
"132","2364942.64"
"1113","10.5"
"1112","11"
"1111","4"
"12013","12.2"
"12133","2"
"12012","5"
"12021","3"
"1011","45911"
"1003","42.2"
"1002","19.4"
"1001","29.8"
"12023","3"
"130/1","301393.43"
"8129P","169211.42"
"40","840478.33"
"41","2701222.27"
"44","935859.89"
"45","233274.34"
"1022","481700.68"
"1021","1415564.22"
"14P","-235339.43"
"1013","61534"
"1012","15623"
"12112","12"
"8329","1635349.01"
"12111","13"
"12113","21.2"
"12121","1"
"22/27","10173628.89"
"168","1217760.98"
"1023","1897264.9"
"12123","1.5"
"12122","1"
"12001","2"
"12003","2"
"8199P","11664274.95"
"62","1897264.9"
"10/49","14451461.42"
"65","93844.41"
"21/28","10730713.05"
"20/58","14451461.42"
"10/11","3495787.05"
"10/15","5919239.85"
"75","17567.99"
"170/4","120000"
"1003P","33.5"
"1053","47"
"1052","24"
"1051","32"
"8395P","800"
"12101","3"
"8912","120000"
"12103","5.1"
"12102","3"
"450/3","25863.21"
"54/58","150336.08"
"630","507629.49"
"65/66B","93844.41"
"8129","249211.41"
"160/5","414516.92"
"8059P","805495.57"
"8329P","1207719.51"
"1013P","51440"
"9903","-126243.29"
"9900","2484356.99"
"9901","-49966.87"
"9906","-242883.27"
"9904","-86547.55"
"9905","-7543.84"
"42/48","6779943.67"
"8279","427629.5"
"2053","974.8"
"2052","539"
"2051","583"
"8395","800"
"440/4","935859.89"
"8169","144702.95"
"47/48","5610809.44"
"780","40680.74"
"789","79003.71"
"1023P","1507177.52"
"8059","805495.57"
"640/8","129429.47"
"3053","967.7"
"3052","530"
"3051","581"
"30/36","28711.69"
"29/58","3720748.37"
"8079","79999.99"
"17/49","6899943.67"
"8199","11808977.9"
"174/0","120000"
"100","3495787.05"
"1203","17.2"
"1323","29.5"
"1202","5"
"1322","18"
"1201","15"
"1321","18"
"67/77","985"
