
"Reference number","2023-00047645"
"Entity number","0417120289"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Algemene Dienst voor Jeugdtoerisme"
"Entity address street","Molenstraat"
"Entity address number","62"
"Entity postal code","2460"
"Entity city","Kasterlee"
"Entity country","België"
"General assembly date","2023-03-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","166266.33"
"12031","2"
"12033","2.5"
"492/3","31970.05"
"12032","1"
"1341","21"
"454/9","385259.02"
"58032","586.70"
"58031","25054.3"
"635/9","-3700"
"1213","45.4"
"1333","0"
"1212","49"
"1332","0"
"1211","16"
"1331","0"
"5811","60"
"5812","9464"
"5813","28447"
"164/5","0"
"10","765294.87"
"13","318750"
"14","368739.69"
"16","0"
"3","115651.87"
"1103","75.2"
"1102","58"
"1343","34.3"
"1101","40"
"1342","21"
"22","54896.67"
"23","1417735.43"
"24","232909.41"
"12132","3"
"12011","17"
"12131","4"
"1121","0"
"75/76B","6.59"
"9087","89.1"
"1113","2"
"1112","0"
"1111","2"
"12013","26.1"
"12133","6.4"
"12012","15"
"8309","802.35"
"12022","0"
"12021","7"
"1132","8"
"1011","62010"
"1131","1"
"1003","89.1"
"1123","0"
"1002","74.4"
"1122","0"
"1001","45.2"
"5841","4"
"5842","1330"
"12023","7"
"5843","6782.80"
"40","138462.31"
"41","27804.02"
"44","579167.15"
"45","385259.02"
"46","7376714.75"
"48","4103.72"
"1022","1963384"
"1021","2417801"
"14P","709533.38"
"1013","124457"
"1133","5.3"
"1012","62447"
"12112","29"
"8329","3480939.34"
"12111","7"
"12113","24.1"
"12121","3"
"22/27","1705541.51"
"1023","4381185"
"12123","6.3"
"12002","1"
"12122","6"
"12001","1"
"12003","1.5"
"8199P","4493000.40"
"62","4381185.26"
"10/49","9829999.25"
"65","21486.06"
"66","42748"
"21/28","1705541.51"
"20/58","9829999.25"
"8349","1705541.51"
"10/15","1452784.56"
"75","6.59"
"76","0"
"1003P","84.7"
"1053","82.5"
"1052","66"
"1051","43"
"12101","2"
"12103","8.6"
"12102","11"
"54/58","7456184.69"
"630","404729.65"
"65/66B","21486.06"
"160/5","0"
"8329P","3077012.04"
"1013P","87867"
"9903","-367393.57"
"9900","4525639.87"
"9901","-345914.10"
"9906","338739.69"
"9904","-370793.69"
"9905","-370793.69"
"42/48","8345244.64"
"76A","0"
"8279","404729.65"
"2053","972.5"
"2052","870"
"2051","403"
"440/4","579167.15"
"8169","694282.80"
"1023P","3347550"
"8179","802.35"
"66A","42748"
"640/8","46591.06"
"791","30000"
"490/1","386354.85"
"3053","975.9"
"3052","871"
"3051","406"
"30/36","115651.87"
"29/58","8124457.74"
"1303","2"
"1302","0"
"1301","2"
"17/49","8377214.69"
"8199","5186480.85"
"58132","757.50"
"58131","27689.50"
"1203","37.1"
"1323","46.2"
"1202","17"
"1322","45"
"1201","27"
"1321","20"
"5801","41"
"67/77","3400.12"
"5802","733"
"5803","25641"
