
"Reference number","2023-00286282"
"Entity number","0656839260"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotel Helios"
"Entity address street","Zeedijk"
"Entity address number","92"
"Entity postal code","8370"
"Entity city","Blankenberge"
"Entity country","België"
"General assembly date","2023-06-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","696807.68"
"492/3","9719.43"
"454/9","19611.52"
"9062","60457.2"
"111","22500"
"13","182930.86"
"14","0"
"17","0"
"3","1060"
"1103","4"
"1101","4"
"23","19503.05"
"24","13135.75"
"75/76B","13840.07"
"9087","4.6"
"133","180680.86"
"6921","180680.86"
"1011","6998"
"694/7","240000"
"1003","4.6"
"1002","1"
"1001","4"
"130/1","2250"
"8129P","10000"
"40","4455.93"
"41","692351.75"
"42","60457.2"
"44","88625.91"
"45","114702.4"
"1022","36228.76"
"1021","169244.89"
"14P","317995.01"
"1013","8496"
"1012","1498"
"8329","50355.55"
"22/27","32638.8"
"1023","205473.65"
"12001","4"
"12003","4"
"8199P","59964.77"
"62","205473.65"
"10/49","804917.89"
"65","8715.85"
"66","0"
"21/28","32638.8"
"20/58","804917.89"
"10/11","22500"
"10/15","205430.86"
"75","13840.07"
"170/4","0"
"1003P","4.3"
"1053","4"
"1052","0"
"1051","4"
"450/3","95090.88"
"54/58","40640.89"
"630","7596.52"
"65/66B","8715.85"
"6502","0"
"8129","10000"
"8922","60457.2"
"8059P","10000"
"691/2","180680.86"
"8329P","42759.03"
"1013P","6841"
"9903","138619.84"
"9900","367123.34"
"9901","133495.62"
"9906","420680.86"
"9904","102685.85"
"9905","102685.85"
"42/48","589767.6"
"91711","100000"
"8279","7596.52"
"2053","6.6"
"2052","5"
"2051","4"
"892","60457.2"
"440/4","88625.91"
"8169","23029.58"
"47/48","325982.09"
"1023P","145675.45"
"172/3","0"
"66B","0"
"8059","10000"
"640/8","20557.55"
"490/1","33770.52"
"3053","6.6"
"3052","5"
"3051","4"
"30/36","1060"
"29/58","772279.09"
"17/49","599487.03"
"8199","82994.35"
"694","240000"
"1319","2250"
"1203","4"
"1323","4"
"1322","0"
"1201","4"
"1321","4"
"67/77","35933.99"
