
"Reference number","2025-00433043"
"Entity number","0436640055"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","KEIENVEN"
"Entity address street","Fazantendreef /"
"Entity address number","31 1"
"Entity postal code","2990"
"Entity city","Wuustwezel"
"Entity country","België"
"General assembly date","2025-05-08"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","108120.42"
"492/3","2300"
"1100/10","100000"
"454/9","2917.08"
"11","100000"
"13","195000"
"14","114882.67"
"1103","0.8"
"1102","1"
"22","262242.17"
"133","185000"
"6921","19812.44"
"694/7","15000"
"1003","1.2"
"1002","1.5"
"130/1","10000"
"41","108120.42"
"44","1331"
"45","2917.08"
"1022","40156.59"
"14P","113005.83"
"791/2","15000"
"1013","1436"
"1012","1436"
"8329","55776.05"
"22/27","262242.17"
"1023","40156.59"
"12002","1"
"12003","0.8"
"8199P","318018.22"
"62","40156.59"
"10/49","431430.75"
"65","480.24"
"21/28","262242.17"
"20/58","431430.75"
"10/11","100000"
"10/15","409882.67"
"1003P","1.6"
"1053","0.8"
"1052","1"
"1051","0"
"8259","0"
"450/3","0"
"54/58","58568.16"
"65/66B","480.24"
"691/2","19812.44"
"8329P","55776.05"
"1013P","2368"
"9903","29638.15"
"9900","76463.31"
"9901","30118.39"
"9906","134695.11"
"9904","21689.28"
"9905","21689.28"
"42/48","19248.08"
"2053","1.6"
"2052","2"
"440/4","1331"
"47/48","15000"
"1023P","54083.52"
"640/8","6188.33"
"490/1","2500"
"3053","2.4"
"3052","3"
"29/58","169188.58"
"17/49","21548.08"
"8199","318018.22"
"694","15000"
"1311","10000"
"8259P","0"
"1203","0.8"
"1323","0.8"
"1202","1"
"1322","1"
"67/77","7948.87"
