
"Reference number","2025-00373049"
"Entity number","0428476219"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","BEUKENBOS SA"
"Entity address street","Rue de Weert St Georges"
"Entity address number","162"
"Entity postal code","1390"
"Entity city","Nethen"
"Entity country","Belgique"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","163876.31"
"10","1550697.94"
"13","61248.3"
"14","-710383.07"
"3","741083.82"
"130","619.73"
"133","60628.57"
"130/1","619.73"
"40","90300.32"
"41","73575.99"
"44","3611.22"
"14P","-704023.46"
"8329","35969.17"
"8199P","35969.17"
"10/49","905174.39"
"65","436.09"
"20/58","905174.39"
"10/11","1550697.94"
"10/15","901563.17"
"54/58","214.26"
"65/66B","436.09"
"8329P","35969.17"
"9903","-6331.47"
"9900","-791.84"
"9901","-5895.38"
"9906","-710383.07"
"9904","-6359.61"
"9905","-6359.61"
"42/48","3611.22"
"440/4","3611.22"
"640/8","5103.54"
"30/36","741083.82"
"29/58","905174.39"
"17/49","3611.22"
"8199","35969.17"
"100","1550697.94"
"67/77","28.14"
