
"Reference number","2023-00491008"
"Entity number","0423931174"
"Accounting period start date","2022-02-01"
"Accounting period end date","2023-01-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Prospérité"
"Entity address street","Duinenweg"
"Entity address number","181"
"Entity postal code","8430"
"Entity city","Middelkerke"
"Entity country","België"
"General assembly date","2023-07-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","375174.62"
"492/3","41624.36"
"1341","3"
"454/9","26532.36"
"58032","156"
"1213","1"
"1211","1"
"5813","151"
"10","200880"
"13","47804.48"
"14","1645082.02"
"16","252984.12"
"17","278139.12"
"3","8521.26"
"1103","3"
"1343","3"
"1101","3"
"21","11779.31"
"22","2328023.71"
"23","197558.82"
"24","103627.95"
"26","9481.50"
"27","14356.21"
"12011","1"
"28","515182.85"
"75/76B","22415.71"
"9087","4.2"
"130","20088"
"132","18750"
"133","8966.48"
"1113","1"
"1111","1"
"12013","1"
"12021","2"
"1011","5121"
"1003","4.2"
"1001","4.2"
"12023","2"
"130/1","20088"
"8129P","81431.60"
"40","172482.68"
"41","202691.94"
"42","91936.31"
"43","325000"
"44","20516.59"
"45","122123.38"
"46","282385"
"1021","146031.79"
"14P","1571100.84"
"1013","5121"
"8329","3820080.20"
"12111","1"
"12113","1"
"160","252984.12"
"22/27","2653048.19"
"1023","146031.79"
"8199P","6187570.76"
"62","146031.79"
"10/49","3683049.56"
"65","36716.46"
"21/28","3180010.35"
"20/58","3683049.56"
"10/11","200880"
"10/15","1893766.50"
"75","22415.71"
"170/4","278139.12"
"1003P","4"
"631/4","-4104.91"
"1053","4"
"1051","4"
"8395P","515182.85"
"8912","175969.34"
"8913","102169.78"
"450/3","95591.02"
"54/58","97944.30"
"630","175461.67"
"65/66B","36716.46"
"8129","85617.32"
"160/5","252984.12"
"8059P","97396.63"
"8329P","3648804.25"
"1013P","4576"
"9903","169720.65"
"9900","631421.12"
"9901","184021.40"
"9906","1645082.02"
"9904","73981.18"
"9905","73981.18"
"42/48","1216535.46"
"8279","171275.95"
"2053","2"
"2051","2"
"8395","515182.85"
"440/4","20516.59"
"8169","313796.66"
"47/48","374574.18"
"1023P","128358.80"
"172/3","278139.12"
"8179","28239.03"
"8059","97396.63"
"640/8","130011.17"
"490/1","21399.03"
"3053","2"
"3051","2"
"30/36","8521.26"
"29/58","503039.21"
"8079","4185.72"
"17/49","1536298.94"
"8199","6473128.39"
"58132","151"
"430/8","325000"
"100","200880"
"1203","3"
"1323","1"
"1201","3"
"1321","1"
"67/77","95739.47"
"5803","156"
