
"Reference number","2024-00445062"
"Entity number","0447891956"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LE MOULIN DU PETIT ROT"
"Entity address street","Petit-Rot"
"Entity address number","25"
"Entity postal code","5575"
"Entity city","Gedinne"
"Entity country","Belgique"
"General assembly date","2024-05-25"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","11196.65"
"454/9","2957.26"
"111","30000"
"13","55890.22"
"14","-729747.27"
"1103","0.6"
"1102","1"
"22","518994.68"
"23","81374.47"
"24","36147.81"
"26","1237.94"
"28","1677.04"
"8555","43.8"
"75/76B","0.53"
"133","52917.63"
"12013","0.6"
"12012","1"
"1003","0.6"
"1002","1"
"130/1","2972.59"
"40","5850.66"
"41","5345.99"
"44","7363.37"
"45","2957.26"
"14P","-669796.41"
"1013","987"
"1012","987"
"8329","1088309.68"
"22/27","637754.9"
"8199P","1565061.66"
"62","22327.06"
"10/49","657092.65"
"8555P","43.8"
"65","109.46"
"21/28","639431.94"
"20/58","657092.65"
"10/11","30000"
"10/15","-643857.05"
"75","0.53"
"1003P","0.6"
"1053","0.6"
"1052","1"
"8395P","1720.84"
"54/58","6464.06"
"630","61607.07"
"65/66B","109.46"
"8329P","1026702.61"
"9903","-59950.86"
"9900","27143.7"
"9901","-59841.93"
"9906","-729747.27"
"9904","-59950.86"
"9905","-59950.86"
"42/48","1300949.7"
"8279","61607.07"
"8395","1720.84"
"440/4","7363.37"
"8169","161002.92"
"47/48","1290629.07"
"640/8","3051.5"
"29/58","17660.71"
"17/49","1300949.7"
"8199","1726064.58"
"1311","2972.59"
"1203","0.6"
"1323","0.6"
"1202","1"
"1322","1"
