
"Reference number","2022-20070911"
"Entity number","0446528513"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","RedFlowers_GUICB"
"Entity address street","Albert Servaeslaan"
"Entity address number","1"
"Entity postal code","2840"
"Entity city","Rumst"
"Entity country","België"
"General assembly date","2022-05-10"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Coöperatieve vennootschap"
"40/41","2295"
"454/9","1000"
"111","40000"
"13","43283"
"14","-43436"
"3","2230"
"23","6539"
"24","32692"
"133","41423"
"8309","24071"
"130/1","1860"
"8129P","11113"
"40","2148"
"41","147"
"44","969"
"45","1150"
"14P","-49315"
"8329","43016"
"22/27","39231"
"8199P","73997"
"10/49","44966"
"65","159"
"21/28","39231"
"20/58","44966"
"10/11","40000"
"10/15","39847"
"450/3","150"
"54/58","1210"
"630","12818"
"65/66B","159"
"8129","11113"
"8059P","11113"
"8329P","54269"
"9903","6031"
"9900","19640"
"9901","6190"
"9906","-43436"
"9904","5879"
"9905","5879"
"42/48","5119"
"8279","12818"
"440/4","969"
"8169","36024"
"47/48","3000"
"8179","27774"
"8059","11113"
"640/8","632"
"29/58","5735"
"30/36","2230"
"17/49","5119"
"8199","82247"
"1311","1860"
"67/77","152"
