
"Reference number","2024-00163675"
"Entity number","0455462510"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","DBF Events"
"Entity address street","Chemin des Ecureuils, Hogne"
"Entity address number","255"
"Entity postal code","5377"
"Entity city","Somme-Leuze"
"Entity country","Belgique"
"General assembly date","2024-06-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","2152.45"
"10","81000"
"14","-256209.34"
"17","17336.55"
"24","736.37"
"26","4319.60"
"40","948.22"
"41","1204.23"
"42","7994.84"
"44","27311"
"45","2486.43"
"14P","-243775.59"
"8329","28952.77"
"22/27","5055.97"
"8199P","33165.52"
"10/49","24307.66"
"65","1946.21"
"21/28","5055.97"
"20/58","24307.66"
"10/11","81000"
"10/15","-175209.34"
"170/4","17336.55"
"450/3","2486.43"
"54/58","255.47"
"630","612.65"
"65/66B","4046.21"
"8329P","28340.12"
"9903","-12147.29"
"9900","-5131.91"
"9901","-8101.08"
"9906","-256209.34"
"9904","-12433.75"
"9905","-12433.75"
"42/48","182180.45"
"8279","612.65"
"440/4","27311.00"
"8169","843.22"
"47/48","144388.18"
"172/3","17336.55"
"66B","2100"
"640/8","2356.52"
"50/53","16843.77"
"29/58","19251.69"
"17/49","199517.00"
"8199","34008.74"
"100","81000"
"67/77","286.46"
