
"Reference number","2022-20442197"
"Entity number","0446047273"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GEERS. P"
"Entity address street","Chemin Du Moulin De La Roche"
"Entity address number","24"
"Entity postal code","6840"
"Entity city","Grandvoir"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","95051"
"10","3126000"
"12","3145134"
"13","311398"
"14","-473291"
"3","1935459"
"22","4437208"
"23","83530"
"75/76B","9053"
"130","12500"
"133","298898"
"130/1","12500"
"41","95051"
"43","1094200"
"44","34153"
"14P","-274087"
"8329","2670114"
"22/27","4520738"
"8219","905000"
"8199P","3069644"
"10/49","8668247"
"65","40521"
"21/28","4520738"
"20/58","8668247"
"10/11","3126000"
"10/15","6109241"
"75","9053"
"1003P","0.3"
"8259","3189567"
"54/58","2116999"
"630","23543"
"65/66B","40521"
"8329P","2646571"
"1013P","450"
"9903","-199204"
"9900","-86371"
"9901","-167736"
"9906","-473291"
"9904","-199204"
"9905","-199204"
"42/48","2559006"
"8279","23543"
"440/4","34153"
"8169","937641"
"47/48","1430653"
"1023P","6811"
"8179","6000"
"640/8","57822"
"30/36","1935459"
"29/58","4147509"
"17/49","2559006"
"8199","4001285"
"430/8","1094200"
"8259P","2284567"
"100","3126000"
