
"Reference number","2023-00401432"
"Entity number","0446006295"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotel Bel Eur"
"Entity address street","Oud Vliegveld"
"Entity address number","12"
"Entity postal code","8400"
"Entity city","Oostende"
"Entity country","België"
"General assembly date","2023-06-10"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","18279.93"
"492/3","3438.8"
"454/9","182.28"
"8525","149000"
"10","559000"
"13","88977.5"
"14","-586699.09"
"1103","1"
"1102","2"
"1343","1"
"1342","2"
"22","1569896.97"
"23","30492.86"
"24","31734.98"
"27","2377.39"
"28","327"
"75/76B","1525.01"
"130","2663.05"
"132","2147.23"
"133","84167.22"
"1011","2429"
"1003","1.7"
"1002","0.7"
"1001","1.3"
"130/1","2663.05"
"8129P","8775"
"40","9174.81"
"41","9105.12"
"43","1500000"
"44","57132.82"
"45","1911.17"
"1022","7433.19"
"1021","25830.08"
"14P","-366557.23"
"1013","3128"
"1012","699"
"8329","1953011.52"
"22/27","1634502.2"
"1023","33263.27"
"12002","2"
"12003","1"
"8199P","3586048.27"
"62","33263.27"
"10/49","1673761.2"
"65","21414.79"
"21/28","1634829.2"
"20/58","1673761.2"
"10/11","559000"
"10/15","61278.41"
"1003P","1"
"1053","1"
"1052","2"
"8395P","149327"
"450/3","1728.89"
"54/58","19364.43"
"630","85332.95"
"65/66B","24414.79"
"8129","8775"
"8059P","8775"
"8329P","1867678.57"
"1013P","1497"
"9903","-220141.86"
"9900","-59134.01"
"9901","-197252.08"
"9906","-586699.09"
"9904","-220141.86"
"9905","-220141.86"
"42/48","1609043.99"
"76B","1525.01"
"8279","85332.95"
"8395","149327"
"440/4","57132.82"
"8169","1465.45"
"47/48","50000"
"1023P","59222.01"
"8525P","149000"
"66B","3000"
"8059","8775"
"640/8","19521.85"
"490/1","1287.64"
"29/58","38932"
"17/49","1612482.79"
"8199","3587513.72"
"430/8","1500000"
"100","559000"
"1203","1"
"1202","2"
