
"Reference number","2022-20057419"
"Entity number","0540580901"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","THAROUL 1752"
"Entity address street","AVENUE ADOLPHE DUPUICH"
"Entity address number","34"
"Entity postal code","1180"
"Entity city","Uccle"
"Entity country","Belgique"
"General assembly date","2022-05-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","325.56"
"111","286000"
"1213","0.5"
"1212","1"
"14","-539445.57"
"17","423663.83"
"1103","0.5"
"1102","1"
"23","346.59"
"24","14349.69"
"26","396640.17"
"1003","0.5"
"1002","1"
"8129P","2462.26"
"40","325.56"
"42","44555.63"
"44","4173.03"
"45","1366.64"
"1022","9574.43"
"14P","-454346.68"
"1013","404"
"1012","404"
"8329","727987.45"
"22/27","411336.45"
"8199P","1119565.75"
"62","9574.13"
"10/49","421883.31"
"65","19368.87"
"21/28","411336.45"
"20/58","421883.31"
"10/11","286000"
"10/15","-253445.57"
"170/4","423663.83"
"1003P","0.5"
"1053","0.5"
"1052","1"
"12103","0.5"
"12102","1"
"450/3","1366.64"
"54/58","10221.3"
"630","113715.94"
"65/66B","19368.87"
"8129","2462.26"
"8059P","2462.26"
"8329P","614271.51"
"1013P","401"
"9903","-85098.89"
"9900","57560.05"
"9901","-65730.02"
"9906","-539445.57"
"9904","-85098.89"
"9905","-85098.89"
"42/48","251665.05"
"8279","113715.94"
"440/4","4173.03"
"8169","19758.15"
"47/48","201569.75"
"1023P","11372.18"
"172/3","423663.83"
"8059","2462.26"
"29/58","10546.86"
"17/49","675328.88"
"8199","1139323.9"
"1323","0.5"
"1322","1"
