
"Reference number","2024-00014475"
"Entity number","0451742658"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOBBIT"
"Entity address street","SPARRENWEG"
"Entity address number","90"
"Entity postal code","3980"
"Entity city","Tessenderlo-Ham"
"Entity country","België"
"General assembly date","2023-12-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","72269.34"
"492/3","4793.63"
"10","64370.14"
"13","148437.01"
"14","590447.05"
"3","8666.29"
"22","595875.82"
"23","9649.91"
"24","24427.89"
"28","743.68"
"75/76B","698.94"
"130","38437.01"
"133","110000"
"6921","110000"
"8309","1727.25"
"130/1","38437.01"
"40","72269.34"
"44","64334.52"
"45","55538.77"
"14P","570172.25"
"8329","1920633.33"
"22/27","629953.62"
"8199P","2333931.09"
"10/49","927921.12"
"65","338.99"
"21/28","630697.3"
"20/58","927921.12"
"10/11","64370.14"
"10/15","803254.2"
"75","698.94"
"8395P","743.68"
"450/3","55538.77"
"54/58","200587.36"
"630","75469.58"
"65/66B","338.99"
"691/2","110000"
"8329P","1847033.47"
"9903","177867.21"
"9900","270302.01"
"9901","177507.26"
"9906","700447.05"
"9904","130274.8"
"9905","130274.8"
"42/48","119873.29"
"76A","9865.12"
"8279","75469.58"
"8395","743.68"
"440/4","64334.52"
"8289","142.47"
"8169","228383.11"
"8179","11727.25"
"640/8","17325.17"
"490/1","15700.83"
"30/36","8666.29"
"29/58","297223.82"
"17/49","124666.92"
"8199","2550586.95"
"100","64370.14"
"67/77","47592.41"
