
"Reference number","2022-20275987"
"Entity number","0440925772"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE BOERDERIE"
"Entity address street","EINDERTSTRAAT"
"Entity address number","18"
"Entity postal code","3581"
"Entity city","Beverlo"
"Entity country","België"
"General assembly date","2022-05-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","27699.25"
"635/8","-10615.26"
"111","1567592.01"
"13","34662.42"
"14","-1335808.15"
"16","608592.35"
"22","394502.13"
"23","398666.73"
"24","44410.5"
"29","41000"
"75/76B","1985.47"
"132","21403.22"
"133","11400"
"8309","139832.54"
"130/1","1859.2"
"40","24698.35"
"41","3000.9"
"44","433.64"
"14P","-1453200.64"
"8329","1020217.82"
"160","597571.38"
"22/27","837579.36"
"168","11020.97"
"8199P","1986477.58"
"10/49","978261.86"
"65","40751.11"
"21/28","837579.36"
"20/58","978261.86"
"291","41000"
"10/11","1567592.01"
"10/15","266446.28"
"75","1985.47"
"631/4","-987.53"
"54/58","69980.64"
"630","77596.47"
"65/66B","40751.11"
"160/5","597571.38"
"8329P","1082453.89"
"9903","114495.47"
"9900","219340.79"
"9901","153261.11"
"9906","-1335808.15"
"9904","115480.17"
"9905","117392.49"
"42/48","103223.23"
"8279","77596.47"
"440/4","433.64"
"8169","11152.14"
"47/48","102789.59"
"780","984.7"
"789","1912.32"
"8179","139832.54"
"640/8","86"
"490/1","2002.61"
"29/58","140682.5"
"17/49","103223.23"
"8199","1857797.18"
"1311","1859.2"
