
"Reference number","2022-20023123"
"Entity number","0442911403"
"Accounting period start date","2020-10-01"
"Accounting period end date","2021-09-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","IGEFA"
"Entity address street","Arimont-Chemin de la Cense"
"Entity address number","SN"
"Entity postal code","4960"
"Entity city","Malmedy"
"Entity country","Belgique"
"General assembly date","2022-03-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","3561.71"
"492/3","2400"
"10","62000"
"13","67084.03"
"14","-69852.51"
"17","751084.18"
"22","770285.46"
"23","1979.62"
"24","41250.48"
"28","40000"
"130","6200"
"133","60884.03"
"130/1","6200"
"40","3507.74"
"41","53.97"
"42","55520.95"
"44","12169.85"
"45","227.98"
"46","18971"
"14P","-45487.32"
"8329","678767.2"
"22/27","813515.56"
"8199P","1451062.24"
"10/49","899605.48"
"65","15359.13"
"21/28","853515.56"
"20/58","899605.48"
"10/11","62000"
"10/15","59231.52"
"170/4","579903.15"
"178/9","171181.03"
"8395P","40000"
"450/3","227.98"
"54/58","42528.21"
"630","50121.8"
"65/66B","15359.13"
"8329P","628645.4"
"9903","-24248.19"
"9900","48628.83"
"9901","-8889.06"
"9906","-69852.51"
"9904","-24365.19"
"9905","-24365.19"
"42/48","86889.78"
"8279","50121.8"
"8395","40000"
"440/4","12169.85"
"8169","41220.52"
"172/3","579903.15"
"66A","97"
"91611","770285.46"
"640/8","7299.09"
"29/58","46089.92"
"17/49","840373.96"
"8199","1492282.76"
"91631","775500"
"91621","775500"
"100","62000"
"67/77","117"
