
"Reference number","2026-00163265"
"Entity number","0415960546"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HOTELS HAAG"
"Entity address street","Avenue Joseph Lejeune,"
"Entity address number","174"
"Entity postal code","4983"
"Entity city","Basse-Bodeux"
"Entity country","Belgique"
"General assembly date","2026-06-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","748.74"
"492/3","17.15"
"110","62000"
"8525","0"
"13","406741.62"
"14","-107240.89"
"16","122531.33"
"22","912357.11"
"23","12787.51"
"75/76B","54.6"
"132","400541.6"
"130/1","6200.02"
"8129P","929.6"
"40","0"
"41","748.74"
"44","5620.23"
"45","250.38"
"14P","-104021.1"
"8329","307009.45"
"22/27","925144.62"
"168","122531.33"
"8199P","1232154.07"
"10/49","966100.05"
"65","187.46"
"21/28","925144.62"
"20/58","966100.05"
"10/11","62000"
"10/15","361500.73"
"75","54.6"
"8365","0"
"450/3","250.38"
"54/58","35630.48"
"630","33296.09"
"65/66B","187.46"
"8129","929.6"
"8059P","929.6"
"8329P","273713.36"
"9903","-16311.01"
"9900","22452.12"
"9901","-16178.15"
"9906","-107240.89"
"9904","-13237.33"
"9905","-3219.79"
"42/48","482050.84"
"8279","33296.09"
"8395","0"
"440/4","5620.23"
"47/48","476180.23"
"780","3339.18"
"789","10017.54"
"8059","929.6"
"640/8","5334.18"
"490/1","4576.21"
"29/58","40955.43"
"17/49","482067.99"
"8199","1232154.07"
"1311","6200.02"
"67/77","265.5"
