
"Reference number","2025-00056223"
"Entity number","0402532875"
"Accounting period start date","2023-10-01"
"Accounting period end date","2024-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","IDEAL SEMOIS IMMO"
"Entity address street","Rue de Lingue,Mouzaive"
"Entity address number","27"
"Entity postal code","5550"
"Entity city","Vresse-sur-Semois"
"Entity country","Belgique"
"General assembly date","2025-03-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","458527.08"
"111","533773.75"
"13","290861.73"
"14","-162219.05"
"15","63515.52"
"16","77706.1"
"22","1647636.31"
"23","74569.58"
"26","89640.85"
"28","353.88"
"75/76B","2821.36"
"132","221354.49"
"133","58005.25"
"130/1","11501.99"
"40","437169.69"
"41","21357.39"
"44","115704.53"
"14P","-84158.61"
"8329","840384.94"
"22/27","1811846.74"
"168","77706.10"
"8199P","1299101.81"
"10/49","2281128.68"
"65","17509.45"
"21/28","1812200.62"
"20/58","2281128.68"
"10/11","533773.75"
"10/15","725931.95"
"75","2821.36"
"8395P","353.88"
"54/58","10400.98"
"630","84908.81"
"65/66B","17509.45"
"753","2821.36"
"8329P","755476.13"
"9903","-75730.83"
"9900","27792.35"
"9901","-61042.74"
"9906","-162219.05"
"9904","-78060.44"
"9905","-78060.44"
"42/48","1477490.63"
"76A","1509.08"
"8279","84908.81"
"8395","353.88"
"440/4","115704.53"
"47/48","1361786.10"
"8169","1353129.87"
"780","1099.02"
"66A","2420.01"
"640/8","1506.27"
"29/58","468928.06"
"17/49","1477490.63"
"8199","2652231.68"
"1311","9915.74"
"1319","1586.25"
"67/77","3428.63"
