
"Reference number","2023-00408762"
"Entity number","0401990071"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","INTERNATIONAL"
"Entity address street","Rue de Fleurie"
"Entity address number","45"
"Entity postal code","6941"
"Entity city","Bomal-sur-Ourthe"
"Entity country","Belgique"
"General assembly date","2023-06-08"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","26097.15"
"454/9","93.02"
"111","18592.01"
"1213","0.3"
"1212","1"
"13","126541.79"
"14","150504.81"
"16","28737.27"
"17","265840.61"
"1103","0.3"
"1102","1"
"1343","0.3"
"1342","1"
"22","517287.68"
"23","27895.14"
"24","13518.32"
"26","460.27"
"28","190.26"
"75/76B","462.68"
"132","114949"
"133","9733.59"
"1011","2787"
"1003","3.4"
"1002","3.2"
"1001","1.5"
"130/1","1859.2"
"8129P","24790"
"41","26097.15"
"42","22830.54"
"44","54770.01"
"45","626.29"
"1022","69652.64"
"1021","50212.59"
"14P","121983.82"
"1013","6653"
"1012","3866"
"12112","1"
"8329","191045.17"
"12113","0.3"
"22/27","559161.41"
"168","28737.27"
"1023","119865.23"
"8199P","643520.61"
"62","119865.23"
"10/49","694230.71"
"65","6990.19"
"21/28","559351.67"
"20/58","694230.71"
"10/11","18592.01"
"10/15","295638.61"
"75","462.68"
"170/4","265840.61"
"1003P","3.3"
"1053","0.3"
"1052","1"
"8395P","190.26"
"450/3","533.27"
"54/58","106904.17"
"630","42696.35"
"65/66B","6990.19"
"8129","24790"
"8059P","24790"
"8329P","148348.82"
"1013P","5207"
"9903","19173.08"
"9900","201657.15"
"9901","25700.59"
"9906","150504.81"
"9904","21042.66"
"9905","28520.99"
"42/48","104014.22"
"76A","596.73"
"8279","42696.35"
"2053","12.2"
"2052","10"
"2051","3"
"8395","190.26"
"440/4","54770.01"
"8169","106685.97"
"47/48","25787.38"
"780","1869.58"
"789","7478.33"
"1023P","94573.55"
"172/3","265840.61"
"8059","24790"
"640/8","13394.98"
"490/1","1877.72"
"3053","12.2"
"3052","10"
"3051","3"
"29/58","134879.04"
"17/49","369854.83"
"8199","750206.58"
"1311","1859.2"
