
"Reference number","2025-00332990"
"Entity number","0456853271"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","G.B. Aviation"
"Entity address street","Calleboutstraat"
"Entity address number","9/B"
"Entity postal code","2890"
"Entity city","Sint-Amands"
"Entity country","België"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","12690.98"
"492/3","89.94"
"110","18592.01"
"111","0"
"8455P","0"
"8525","0"
"13","1859.2"
"14","-4427.55"
"22","381713.15"
"23","39349.97"
"24","32467.62"
"28","144"
"8555","0"
"75/76B","0.15"
"133","1859.2"
"8309","1181.63"
"130/1","0"
"40","12656.6"
"41","34.38"
"44","1008.57"
"45","15507.43"
"8455","0"
"14P","-34711.54"
"791/2","0"
"8329","449036.17"
"22/27","453530.74"
"8199P","786232.1"
"10/49","486442.33"
"8555P","0"
"65","236.23"
"21/28","453674.74"
"20/58","486442.33"
"10/11","18592.01"
"10/15","16023.66"
"75","0.15"
"8365","45"
"8395P","99"
"450/3","15507.43"
"54/58","13005.35"
"630","37760.72"
"65/66B","236.23"
"8329P","412457.08"
"9903","40654.66"
"9900","82012.34"
"9901","40890.74"
"9906","-4427.55"
"9904","30283.99"
"9905","30283.99"
"42/48","470328.73"
"8279","37760.72"
"8395","144"
"440/4","1008.57"
"8169","118721.59"
"47/48","453812.73"
"8525P","0"
"8179","2386.78"
"640/8","3360.88"
"490/1","7071.26"
"29/58","32767.59"
"17/49","470418.67"
"8199","902566.91"
"1311","0"
"67/77","10370.67"
