
"Reference number","2026-00206097"
"Entity number","0428116626"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Brussels Airport Hotel"
"Entity address street","Luchthaven Brussel Nationaal"
"Entity address number","ZN"
"Entity postal code","1930"
"Entity city","Zaventem"
"Entity country","België"
"General assembly date","2026-05-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"1213","67.9"
"1212","16"
"1211","56"
"10032P","83.9"
"5811","117"
"5812","833"
"5813","34020"
"3","41445"
"3403","1"
"3401","1"
"5821","1"
"5822","8"
"5823","2495"
"1011","188085"
"3431","88"
"100P","7498779"
"8052P","29213"
"1003","171.3"
"3423","8.8"
"1002","50.7"
"3422","1"
"1001","135.9"
"3421","8"
"10031P","83.7"
"10231P","4492429"
"2111","87"
"1022","1071465"
"1021","7586949"
"2103","13"
"1013","223532"
"3433","407.9"
"2101","13"
"1012","35447"
"3432","385"
"10232P","3869761"
"1033","33813"
"2113","405.4"
"2112","382"
"1023","8658414"
"617","145761"
"170/4","2500000"
"1053","153"
"1052","29"
"1051","133"
"620","6073668"
"621","1560208"
"622","81917"
"623","942621"
"8912","2500000"
"630","946162"
"65/66B","122608"
"10011","73.3"
"10012","62.6"
"640","274409"
"10022","30.8"
"10021","19.9"
"650","101555"
"10231","4566956"
"10232","4091458"
"440/4","1071311"
"1023P","8362190"
"640/8","310032"
"10211","4192330"
"10212","3394619"
"3053","417.7"
"3052","386"
"3051","97"
"10222","696839"
"10221","374626"
"450","200000"
"694","2058324"
"211","11912"
"285/8","62673"
"492/3","76051"
"600/8","1339243"
"8301","900"
"12132","3"
"12131","4"
"75/76B","16894"
"12133","6.1"
"8321","17991158"
"8322","2678169"
"8323","10027779"
"130/1","749878"
"12112","5"
"12111","26"
"12113","29.9"
"12121","22"
"22/27","10136695"
"12123","27.9"
"12122","8"
"10/49","15875570"
"20/58","15875570"
"8593","3583"
"10/11","7498779"
"10/15","8248657"
"8122","17301"
"631/4","-16629"
"12101","4"
"285/8P","66256"
"12103","4"
"9461","101555"
"54/58","4530870"
"1501","2"
"1511","3922"
"8166","977847"
"1521","145761"
"490/1","101082"
"8181","570610"
"8182","379709"
"8186","-1030916"
"8183","80597"
"8192","4229453"
"8193","10144612"
"58131","34462"
"8191","26457186"
"58133","442"
"8196","2550"
"9291","57833"
"1323","113"
"1322","26"
"1321","95"
"40/41","990893"
"1341","37"
"454/9","1011617"
"1333","1"
"8196P","55619"
"1331","1"
"9073","92848"
"9077","1011617"
"1103","122.8"
"1102","13"
"1101","113"
"1343","39"
"1342","3"
"9087","171.3"
"9088","223532"
"9086","162"
"1113","28.2"
"1112","16"
"1111","18"
"1131","2"
"694/7","2058324"
"9098","3922"
"9097","2"
"1133","2"
"670/3","737869"
"10132P","104303"
"3101","24"
"10131P","115019"
"3112","383"
"3111","73"
"3103","26.4"
"3102","3"
"10332P","15427"
"450/3","292848"
"750","15707"
"754","1187"
"3113","391.3"
"10132","107383"
"8802","2500000"
"10131","116149"
"1013P","219322"
"9903","2727750"
"9901","2833464"
"9906","2058324"
"9904","2058324"
"9905","2058324"
"42/48","5050862"
"2053","418.4"
"2052","382"
"2051","100"
"641/8","35623"
"10112","84516"
"10111","103569"
"10331P","17194"
"652/9","21053"
"10121","12580"
"10122","22867"
"8852","2500000"
"8192P","3849744"
"70/76A","20892004"
"10332","16221"
"10331","17592"
"30/36","41445"
"29/58","5664290"
"8191P","25886576"
"1033P","32621"
"17/49","7626913"
"8193P","10064015"
"100","7498779"
"12031","1"
"12033","1.8"
"12032","1"
"58033","36"
"58031","43998"
"8322P","2388361"
"10","7498779"
"13","749878"
"17","2500000"
"9505","30076"
"8321P","17356924"
"21","11912"
"22","8466028"
"23","1551284"
"24","116833"
"27","2550"
"12011","40"
"28","62673"
"60/66A","18058540"
"130","749878"
"12013","45.3"
"12012","9"
"34","41445"
"12022","2"
"12021","31"
"12023","32.6"
"8323P","10013966"
"40","912770"
"41","78123"
"44","1071311"
"45","1304465"
"46","334422"
"9311","57833"
"12002","1"
"12001","5"
"60","1339243"
"61","6821318"
"12003","5.4"
"62","8658414"
"65","122608"
"21/28","10211280"
"10031","85.9"
"174","2500000"
"70","20885646"
"10032","85.4"
"74","6358"
"75","16894"
"77","68443"
"752/9","1187"
"1003P","167.6"
"9113","16629"
"9351","2693252"
"8273","13813"
"8271","635134"
"8272","289808"
"9361","2500000"
"8122P","9894"
"9135","500000"
"9134","700000"
"9139","37869"
"47/48","2340664"
"9137","200000"
"9138","37869"
"9371","193252"
"9146","2400456"
"9147","938746"
"9145","1530617"
"8052","29213"
"8072","7407"
"284/8","62673"
"1203","85.1"
"1202","13"
"1201","77"
"67/77","669426"
"5801","135"
"5802","586"
"5803","43962"
