
"Reference number","2023-00166320"
"Entity number","0674818310"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Ô CHÔMIERE"
"Entity address street","Place du Vinâve"
"Entity address number","17"
"Entity postal code","4970"
"Entity city","Stavelot"
"Entity country","Belgique"
"General assembly date","2023-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","959.93"
"454/9","12313.74"
"111","125000"
"1213","2.2"
"1333","0.9"
"1212","5"
"1332","9"
"1211","1"
"9078","61831.06"
"14","-39815.13"
"15","61831.06"
"17","334297.8"
"3","4730.04"
"1103","1.9"
"1102","2"
"1101","1"
"21","12000"
"22","141263.46"
"23","329774.72"
"24","7510.16"
"28","150"
"75/76B","5471.24"
"1113","0.9"
"1112","9"
"12013","0.6"
"12012","6"
"1011","827"
"1003","2.5"
"1002","10.7"
"1001","0.7"
"8129P","6000"
"40","391.30"
"41","568.63"
"42","25288.64"
"44","13537.79"
"45","16042.22"
"1022","50453.92"
"1021","16440.26"
"14P","-23555.79"
"1013","3365"
"1012","2538"
"12112","5"
"8329","161536.05"
"12111","1"
"12113","2.2"
"22/27","478548.34"
"1023","66894.18"
"8199P","622608.39"
"62","66894.18"
"10/49","537647.07"
"65","6393.78"
"21/28","490698.34"
"20/58","537647.07"
"70","203969.50"
"10/11","125000"
"10/15","147015.93"
"75","5471.24"
"170/4","334297.8"
"1003P","2.4"
"1053","2.8"
"1052","11"
"1051","1"
"8395P","150"
"450/3","3728.48"
"54/58","38352.80"
"630","43008.76"
"65/66B","6393.78"
"753","5371.23"
"8129","8000"
"8059P","20000"
"8329P","120752.44"
"1013P","2488"
"9903","-16139.78"
"9900","97810.97"
"9901","-15217.24"
"9906","-39815.13"
"9904","-16259.34"
"9905","-16259.34"
"60/61","123725.13"
"42/48","56333.34"
"8279","40783.61"
"2053","1.7"
"2052","16"
"8395","150"
"440/4","13537.79"
"8169","17476"
"47/48","1464.69"
"1023P","60824.74"
"172/3","204297.80"
"8059","20000"
"640/8","3125.27"
"490/1","2905.96"
"3053","1.7"
"3052","16"
"30/36","4730.04"
"29/58","46948.73"
"8079","2000"
"17/49","390631.14"
"8199","640084.39"
"174/0","130000"
"1203","0.6"
"1323","1.9"
"1202","6"
"1322","2"
"1321","1"
"67/77","119.56"
