
"Reference number","2022-20391206"
"Entity number","0649963247"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HILLU"
"Entity address street","Kleine Moerstraat"
"Entity address number","5C"
"Entity postal code","8000"
"Entity city","Brugge"
"Entity country","België"
"General assembly date","2022-08-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","105010.23"
"492/3","3436.94"
"1341","1"
"454/9","10570.15"
"110","418000"
"111","0"
"1213","1.5"
"1212","1"
"1211","1"
"8525","0"
"14","-339884.83"
"17","576684.42"
"1103","2"
"1343","1"
"1101","2"
"21","6374.47"
"22","1015843.35"
"24","64476.84"
"12011","1"
"28","3060"
"75/76B","326.24"
"9087","2"
"1113","0.5"
"1112","1"
"12013","1"
"8309","1350"
"1011","2865"
"1003","2"
"1001","2"
"40","40229.65"
"41","64780.58"
"42","304891.57"
"44","9749.05"
"45","13127"
"1021","70019.09"
"14P","-325860.81"
"1013","2865"
"12112","1"
"8329","254748.8"
"12111","1"
"12113","1.5"
"22/27","1080320.19"
"1023","70019.09"
"8199P","1300641.28"
"62","70019.09"
"10/49","1206147.37"
"65","24952.7"
"66","900"
"21/28","1089754.66"
"20/58","1206147.37"
"10/11","418000"
"10/15","78115.17"
"75","326.24"
"76","7305.51"
"170/4","576684.42"
"1003P","2"
"1053","2.5"
"1052","1"
"1051","2"
"8395P","3060"
"8912","137430.45"
"8913","439253.97"
"450/3","2556.85"
"54/58","3597.39"
"630","55208.88"
"65/66B","24952.7"
"6502","0"
"8129","1450.53"
"8329P","209645.96"
"8029","7825"
"1013P","2576"
"9903","-14024.02"
"9900","145738.11"
"9901","10602.44"
"9906","-339884.83"
"9904","-14024.02"
"9905","-14024.02"
"42/48","547910.84"
"76A","7305.51"
"8279","53758.35"
"2053","5.5"
"2052","1"
"2051","5"
"8395","3060"
"440/4","9749.05"
"8289","7305.51"
"8169","48853.19"
"47/48","220143.22"
"1023P","57612.85"
"172/3","576684.42"
"66A","900"
"8179","14425.48"
"8059","7825"
"640/8","9007.7"
"490/1","7785.09"
"3053","5"
"3051","5"
"29/58","116392.71"
"8079","1450.53"
"17/49","1128032.2"
"8199","1335068.99"
"1203","1"
"1323","1.5"
"1202","0"
"1322","1"
"1201","1"
"1321","1"
