
"Reference number","2022-20008741"
"Entity number","0463668809"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE HEIDE-MINNE BVBA"
"Entity address street","DRIFTWEG"
"Entity address number","210"
"Entity address box","A"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2022-04-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","9202.21"
"492/3","34692.64"
"111","330000"
"13","308795.92"
"17","77289.86"
"3","2062.5"
"22","86285.86"
"23","32396.82"
"24","617.81"
"28","64.79"
"75/76B","312.42"
"132","7000"
"133","268795.92"
"6921","27780.77"
"1011","76"
"1003","0.1"
"1001","0.1"
"130/1","33000"
"40","1994.12"
"41","7208.09"
"44","7759.48"
"45","3678.08"
"1021","1436.09"
"1013","76"
"8329","379245.94"
"22/27","119300.49"
"1023","1436.09"
"8199P","498546.43"
"62","1436.09"
"10/49","762215.98"
"65","3392.1"
"21/28","119365.28"
"20/58","762215.98"
"10/11","330000"
"10/15","638795.92"
"75","312.42"
"1003P","0.1"
"178/9","77289.86"
"8395P","64.79"
"450/3","3678.08"
"54/58","272469.28"
"630","12761.41"
"65/66B","3392.1"
"691/2","27780.77"
"8329P","366484.53"
"1013P","40"
"9903","38617.64"
"9900","83160.73"
"9901","41697.32"
"9906","27780.77"
"9904","27780.77"
"9905","27780.77"
"42/48","11437.56"
"8279","12761.41"
"2053","1"
"2051","1"
"8395","64.79"
"440/4","7759.48"
"1023P","873.64"
"640/8","27265.91"
"50/53","359116.71"
"3053","1"
"3051","1"
"30/36","2062.5"
"29/58","642850.7"
"17/49","123420.06"
"8199","498546.43"
"1311","33000"
"67/77","10836.87"
