
"Reference number","2022-20525825"
"Entity number","0445744197"
"Accounting period start date","2021-04-01"
"Accounting period end date","2022-03-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","TUNNERIETJE"
"Entity address street","Fonds de Bouvignes"
"Entity address number","20"
"Entity postal code","5500"
"Entity city","Dinant"
"Entity country","Belgique"
"General assembly date","2022-09-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","2427.53"
"10","18600"
"13","1860"
"14","-14136.21"
"17","81499"
"22","60510.81"
"23","407.80"
"26","8762.18"
"130","1860"
"130/1","1860"
"41","2427.53"
"44","10775.07"
"14P","-28527.90"
"8329","352683.01"
"22/27","69680.79"
"8199P","418283.45"
"10/49","98597.86"
"65","169.92"
"21/28","69680.79"
"20/58","98597.86"
"10/11","18600"
"10/15","6323.79"
"178/9","81499"
"54/58","22659.49"
"630","8268.45"
"65/66B","169.92"
"8329P","344414.56"
"9903","14391.69"
"9900","26145.52"
"9901","14561.61"
"9906","-14136.21"
"9904","14391.69"
"9905","14391.69"
"42/48","10775.07"
"8279","8268.45"
"440/4","10775.07"
"8169","4080.35"
"66A","300"
"640/8","3015.46"
"490/1","3830.05"
"29/58","28917.07"
"17/49","92274.07"
"8199","422363.80"
"100","18600"
