
"Reference number","2024-00035346"
"Entity number","0673946397"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CANOTT"
"Entity address street","Lauwsestraat"
"Entity address number","152"
"Entity postal code","8511"
"Entity city","Aalbeke"
"Entity country","België"
"General assembly date","2023-12-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","208935.22"
"492/3","796.21"
"111","2850000"
"14","-3599997.55"
"17","9412691.21"
"22","9643575.31"
"23","72877.1"
"24","128702.84"
"29","224000"
"75/76B","31569.61"
"8309","43338.53"
"41","208935.22"
"42","108550"
"44","564448.57"
"45","43693.83"
"14P","-2414724.88"
"8329","912786.52"
"22/27","9845155.25"
"8199P","7208451.23"
"10/49","10628312.92"
"65","87064.88"
"21/28","9845155.25"
"20/58","10628312.92"
"291","224000"
"10/11","2850000"
"10/15","-749997.55"
"75","31569.61"
"170/4","408810"
"178/9","9003881.21"
"450/3","43693.83"
"54/58","347337.52"
"630","397009.59"
"65/66B","87064.88"
"8329P","559463.44"
"9903","-1185272.67"
"9900","-322843.36"
"9901","-1129777.4"
"9906","-3599997.55"
"9904","-1185272.67"
"9905","-1185272.67"
"42/48","1964823.05"
"76A","5139.51"
"8279","396661.61"
"440/4","564448.57"
"8169","4559954.72"
"47/48","1248130.65"
"8179","1010464.18"
"66A","405099.35"
"640/8","4825.1"
"490/1","2884.93"
"29/58","783157.67"
"17/49","11378310.47"
"8199","10757941.77"
"174/0","408810"
