
"Reference number","2024-00462623"
"Entity number","0421681566"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Chalet Vieux Temps"
"Entity address street","Louisastraat"
"Entity address number","19"
"Entity postal code","8400"
"Entity city","Oostende"
"Entity country","België"
"General assembly date","2024-05-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","3112.12"
"492/3","29666.18"
"454/9","52262.01"
"58032","1768"
"9062","187499.75"
"111","1335724"
"1213","5"
"1211","5"
"8455P","0"
"8525","0"
"5811","3"
"5812","22"
"5813","565"
"13","242500"
"14","-254045.8"
"15","15294.54"
"16","5098.12"
"17","137499.71"
"3","23142.5"
"1103","9"
"1101","9"
"22","593556.08"
"23","658562.14"
"24","36025.6"
"12011","1"
"28","4698.51"
"8555","0"
"75/76B","313.22"
"9087","11.3"
"132","37500"
"133","200000"
"1113","6"
"1111","6"
"12013","1"
"1011","16511"
"1003","11.3"
"1002","1.1"
"1001","10.2"
"130/1","5000"
"40","0"
"41","3112.12"
"42","50000.04"
"44","63237.61"
"45","92315.2"
"8455","0"
"1022","29265.54"
"1021","413701.51"
"14P","-324585.1"
"1013","17679"
"1012","1168"
"8329","3548906.52"
"22/27","1288143.82"
"168","5098.12"
"1023","442967.05"
"12001","9"
"12003","9"
"8199P","4801978.02"
"62","442967.05"
"10/49","1900877.82"
"8555P","0"
"65","3333.9"
"66","1170"
"21/28","1292842.33"
"20/58","1900877.82"
"10/11","1335724"
"10/15","1339472.74"
"75","313.22"
"8365","337.65"
"170/4","137499.71"
"1003P","9.4"
"1053","15"
"1052","0"
"1051","15"
"8395P","4360.86"
"12101","5"
"8912","137499.71"
"12103","5"
"450/3","40053.19"
"54/58","552903.56"
"630","142718.01"
"65/66B","3333.9"
"6502","0"
"8922","187499.75"
"8329P","3406188.51"
"1013P","16678"
"9903","69356.33"
"9900","691724.17"
"9901","72377.01"
"9906","-254045.8"
"9904","70539.3"
"9905","70539.3"
"42/48","389141.07"
"8279","142718.01"
"2053","12.6"
"2052","2"
"2051","11"
"8395","4698.51"
"892","187499.75"
"440/4","63237.61"
"8169","35072.32"
"47/48","183588.22"
"780","1331.5"
"1023P","384983.34"
"172/3","137499.71"
"8525P","0"
"66A","1170"
"91611","593556.08"
"640/8","32492.1"
"490/1","28877.31"
"3053","9.5"
"3052","3"
"3051","7"
"30/36","23142.5"
"29/58","608035.49"
"17/49","556306.96"
"8199","4837050.34"
"91631","550000"
"58132","565"
"1311","0"
"1319","5000"
"1203","10"
"1323","15"
"1201","10"
"1321","15"
"902","0"
"5801","7"
"67/77","148.53"
"5802","71"
"5803","1768"
