
"Reference number","2024-00266998"
"Entity number","0464301980"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HASHOTEL"
"Entity address street","Sint-Jozefsstraat"
"Entity address number","2 10"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2024-06-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","115622.08"
"492/3","2799.34"
"1341","1"
"454/9","247750.3"
"58032","383.2"
"9062","5454551.28"
"1213","11.8"
"1212","2"
"1211","11"
"5811","2"
"5812","5"
"5813","135.91"
"10","2090020"
"12","12788.01"
"13","9000"
"14","-156784.9"
"17","6058320.56"
"3","41043.17"
"1103","37"
"1102","0"
"1343","1"
"1101","37"
"5821","30"
"5822","990"
"5823","26810"
"21","17584.41"
"22","8423456.1"
"23","465879.7"
"24","209704.34"
"12011","15"
"75/76B","5594.59"
"9087","37.1"
"130","9000"
"1113","2.3"
"1112","6"
"12013","15.8"
"5831","13"
"12012","2"
"5832","429"
"5833","11620"
"12022","1"
"12021","5"
"1011","60262"
"1003","37.1"
"1002","14.8"
"1001","31.3"
"12023","5.3"
"130/1","9000"
"8129P","13336.44"
"40","95241.42"
"41","20380.66"
"42","659869.22"
"44","461820.19"
"45","285466.79"
"1022","177103.53"
"1021","1631897.98"
"14P","-5356.07"
"791/2","0"
"1013","66802"
"1012","6540"
"12112","2"
"8329","9284519.56"
"12111","6"
"12113","6.8"
"12121","2"
"22/27","9099040.14"
"1023","1809001.51"
"12123","2"
"12002","1"
"12001","6"
"12003","6.4"
"8199P","17522885.69"
"62","1809001.51"
"10/49","9436135.25"
"65","179480.15"
"66","25491.75"
"21/28","9116624.55"
"20/58","9436135.25"
"10/11","2090020"
"10/15","1955023.11"
"75","5594.59"
"76","91167.11"
"170/4","4794682.06"
"1003P","35.7"
"631/4","0"
"1053","39.3"
"1052","6"
"1051","37"
"178/9","1263638.5"
"12101","3"
"8912","2090557.32"
"8913","3967763.24"
"12103","3"
"450/3","37716.49"
"54/58","107846.53"
"630","722992.5"
"65/66B","180144.1"
"6502","0"
"8129","14746.62"
"8922","5454551.28"
"8059P","16681.43"
"8329P","8562937.24"
"8029","15649.6"
"1013P","67428"
"9903","-150914.44"
"9900","2644349.57"
"9901","23635.07"
"9906","-156784.9"
"9904","-151428.83"
"9905","-151428.83"
"42/48","1419992.24"
"76A","91167.11"
"91711","272683"
"8279","721582.32"
"2053","974.2"
"2052","181"
"2051","902"
"892","5454551.28"
"440/4","461820.19"
"8169","860674.01"
"47/48","12836.04"
"1023P","1617496.57"
"172/3","4794682.06"
"66A","24827.8"
"66B","663.95"
"91611","8423456.1"
"8059","32331.03"
"640/8","63892.69"
"490/1","54998.92"
"3053","973.3"
"3052","181"
"3051","901"
"30/36","41043.17"
"29/58","319510.7"
"8079","1410.18"
"17/49","7481112.14"
"8199","18383559.7"
"91631","6531800"
"58132","135.91"
"91621","822682.88"
"100","2090020"
"1203","27.5"
"1323","38.3"
"1202","4"
"1322","6"
"1201","26"
"1321","36"
"902","0"
"5801","7"
"67/77","514.39"
"5802","14"
"5803","383.2"
