
"Reference number","2022-20431411"
"Entity number","0477632750"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOTEL STAYEN"
"Entity address street","Tiensesteenweg"
"Entity address number","168"
"Entity postal code","3800"
"Entity city","Sint-Truiden"
"Entity country","België"
"General assembly date","2022-06-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","592493.05"
"492/3","251834.98"
"1341","6"
"454/9","98470.38"
"111","1089503.7"
"1213","18.5"
"1212","3"
"1211","16"
"14","-906465"
"17","3151894.62"
"1103","12.5"
"1102","3"
"1343","6.9"
"1101","10"
"1342","1"
"21","1600.05"
"22","2868534.01"
"23","177153.07"
"24","26647.65"
"26","454775.14"
"27","245863.85"
"12011","4"
"75/76B","3.38"
"1113","10"
"1111","10"
"12013","4"
"1011","31733"
"1003","25.5"
"1002","2.5"
"1001","23.4"
"8129P","30990.12"
"40","582474.51"
"41","10018.54"
"42","234024.1"
"44","812579.43"
"45","98470.38"
"46","6042.95"
"1022","55679.61"
"1021","710144.05"
"14P","-824510.59"
"1013","34220"
"1012","2487"
"12112","3"
"8329","1672977.29"
"12111","15"
"12113","17.5"
"12121","1"
"22/27","3772973.72"
"1023","765823.66"
"12123","1"
"8199P","5237752.79"
"62","765823.66"
"10/49","4821559.62"
"65","139389.61"
"21/28","3774573.77"
"20/58","4821559.62"
"10/11","1089503.7"
"10/15","183038.7"
"75","3.38"
"170/4","3151894.62"
"1003P","19.8"
"1053","22.5"
"1052","3"
"1051","20"
"8912","975118.98"
"8913","2176775.64"
"54/58","454492.8"
"630","245247.29"
"65/66B","139389.61"
"8129","32590.15"
"8059P","34190.2"
"8329P","1429298.09"
"1013P","22612"
"9903","-81954.41"
"9900","1090317.55"
"9901","57431.82"
"9906","-906465"
"9904","-81954.41"
"9905","-81954.41"
"42/48","1234791.32"
"8279","243679.2"
"2053","313.6"
"2052","1"
"2051","313"
"440/4","812579.43"
"8169","208198.22"
"47/48","83674.46"
"1023P","515504.37"
"8059","34190.2"
"640/8","21814.78"
"3053","309.6"
"3052","1"
"3051","309"
"29/58","1046985.85"
"8079","1600.03"
"17/49","4638520.92"
"8199","5445951.01"
"174/0","3151894.62"
"1203","4"
"1323","15.6"
"1322","2"
"1201","4"
"1321","14"
