
"Reference number","2024-00416494"
"Entity number","0476713824"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","V3M"
"Entity address street","Jakenshof"
"Entity address number","1"
"Entity postal code","8800"
"Entity city","Roeselare"
"Entity country","België"
"General assembly date","2024-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","15950.82"
"111","18600"
"13","591988.97"
"17","735900"
"22","1587715.4"
"23","7209.47"
"24","35882.46"
"132","70367.9"
"133","519761.07"
"6921","314703.48"
"130/1","1860"
"40","15125"
"41","825.82"
"42","99600"
"44","2948.16"
"45","94361.78"
"8329","796735.18"
"22/27","1630807.33"
"8199P","2381924.31"
"10/49","1693572.31"
"65","25225.73"
"21/28","1630807.33"
"20/58","1693572.31"
"10/11","18600"
"10/15","610588.97"
"170/4","735900"
"450/3","94361.78"
"54/58","41327.7"
"630","92780.36"
"65/66B","25225.73"
"691/2","314703.48"
"8329P","703954.82"
"9903","398586.86"
"9900","613987.16"
"9901","423812.59"
"9906","314703.48"
"9904","314703.48"
"9905","314703.48"
"42/48","347083.34"
"8279","92780.36"
"440/4","2948.16"
"8169","45618.2"
"47/48","150173.4"
"172/3","735900"
"91611","942646.78"
"640/8","97394.21"
"490/1","5486.46"
"29/58","62764.98"
"17/49","1082983.34"
"8199","2427542.51"
"1311","1860"
"91621","800000"
"67/77","83883.38"
