
"Reference number","2023-00102629"
"Entity number","0438810776"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SOCIETE HOTELIERE DE WILTCHER'S"
"Entity address street","Avenue Louise"
"Entity address number","235"
"Entity postal code","1050"
"Entity city","Ixelles"
"Entity country","Belgique"
"General assembly date","2023-05-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"8053P","19928504"
"100P","9146000"
"8902","447316.79"
"170/4","40074684.28"
"8912","40522001.07"
"630","5010516.56"
"65/66B","1382692.02"
"640","895471.12"
"650","1369333.6"
"440/4","643619.72"
"640/8","1073112.92"
"212","12911579.29"
"492/3","4719739.55"
"75/76B","78885.34"
"8321","103950265.22"
"8322","8267.63"
"8325","1253399.31"
"130/1","914600"
"22/27","23716002.49"
"10/49","55983371.65"
"20/58","55983371.65"
"290","2514293"
"10/11","9146000"
"10/15","10067362.97"
"8123","7016924.71"
"631/4","-319736.7"
"178/9","447316.79"
"9461","1369333.6"
"54/58","3518052.84"
"8165","1197220.68"
"490/1","8480339.39"
"8185","129745.8"
"8186","-129745.8"
"8192","8267.63"
"8191","123040023.76"
"8196","371311.93"
"8195","5508331.33"
"9052","481.73"
"40/41","4843104.64"
"9062","481.73"
"8196P","501057.73"
"9073","30166.61"
"8195P","4181364.85"
"450/3","30166.61"
"751","78119.18"
"8802","40074684.28"
"9903","-849962.1"
"9901","453844.58"
"9906","6762.97"
"9904","-849579.42"
"9905","-849579.42"
"42/48","674268.06"
"641/8","177641.8"
"652/9","13358.42"
"780","382.68"
"8852","40074684.28"
"8192P","8267.63"
"70/76A","7062284.76"
"29/58","19355789.87"
"8191P","123040023.76"
"17/49","45916008.68"
"100","9146000"
"8322P","8267.63"
"10","9146000"
"13","914600"
"14","6762.97"
"17","40522001.07"
"9505","17500"
"8321P","100422095.61"
"21","12911579.29"
"22","19089758.54"
"26","4254932.02"
"27","371311.93"
"29","2514293"
"60/66A","6608440.18"
"130","914600"
"40","4030426.8"
"41","812677.84"
"44","643619.72"
"45","30166.61"
"14P","856342.39"
"61","844547.4"
"8325P","767477.56"
"65","1382692.02"
"21/28","36627581.78"
"174","40074684.28"
"70","6237483.36"
"74","824801.4"
"75","78885.34"
"752/9","766.16"
"9113","445353.79"
"9112","125617.09"
"9351","40074684.28"
"8275","485921.75"
"8271","3528169.61"
"9361","40074684.28"
"47/48","481.73"
"9146","371041.05"
"9145","41557.43"
"9142","11886370.15"
"8053","19928504"
"9141","11886370.15"
"8123P","6020499.51"
"8073","996425.2"
