
"Reference number","2025-00464080"
"Entity number","0632808006"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","PAUFELOS B"
"Entity address street","rue Jean Gerardy"
"Entity address number","2"
"Entity address box","a"
"Entity postal code","4900"
"Entity city","Spa"
"Entity country","Belgique"
"General assembly date","2025-06-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","122938.18"
"110","500000"
"14","-172281.13"
"17","906344.64"
"22","1479117.91"
"23","3029.85"
"24","45002.58"
"75/76B","0.02"
"40","122443.66"
"41","494.52"
"42","55206.93"
"44","82748.86"
"14P","-223474.13"
"8329","341914.46"
"22/27","1527150.34"
"8199P","1841625.67"
"62","185.36"
"10/49","1689921.48"
"65","18612.11"
"21/28","1527150.34"
"20/58","1689921.48"
"10/11","500000"
"10/15","327718.87"
"75","0.02"
"170/4","906344.64"
"54/58","39380.75"
"630","86005.19"
"65/66B","18612.11"
"8329P","255909.27"
"9903","51193"
"9900","158760.83"
"9901","69805.09"
"9906","-172281.13"
"9904","51193"
"9905","51193"
"42/48","455857.97"
"8279","86005.19"
"440/4","82748.86"
"8169","27439.13"
"47/48","317902.18"
"172/3","906344.64"
"640/8","2765.19"
"490/1","452.21"
"29/58","162771.14"
"17/49","1362202.61"
"8199","1869064.8"
