
"Reference number","2024-00353055"
"Entity number","0444633449"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","MOULIN DE GODINVAL"
"Entity address street","REMOIVILLE"
"Entity address number","32-3"
"Entity postal code","6640"
"Entity city","Hompré"
"Entity country","Belgique"
"General assembly date","2024-06-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","13913"
"492/3","2177.7"
"454/9","507.66"
"1213","0.1"
"1333","0.1"
"1212","1"
"1332","1"
"10","409025"
"13","189175.18"
"14","-513747.26"
"1103","0.1"
"1102","1"
"22","3346.54"
"23","16360.41"
"12132","1"
"130","20451.22"
"133","27544.14"
"12133","0.1"
"1003","0.1"
"1002","0.4"
"130/1","161631.04"
"40","13500"
"41","413"
"44","2366.97"
"45","2078.91"
"14P","-593419.55"
"1013","130"
"1012","130"
"8329","461056.8"
"22/27","19706.95"
"8199P","478863.75"
"62","2830.9"
"10/49","124204.97"
"65","3306.88"
"21/28","19706.95"
"20/58","124204.97"
"10/11","409025"
"10/15","84452.92"
"1003P","0.1"
"1053","0.1"
"1052","1"
"450/3","1571.25"
"54/58","64993.26"
"630","14730.84"
"65/66B","3306.88"
"8329P","446325.96"
"1013P","36"
"9903","79672.29"
"9900","109738.98"
"9901","82979.17"
"9906","-513747.26"
"9904","79672.29"
"9905","79672.29"
"42/48","37574.35"
"76A","127.26"
"8279","14730.84"
"2053","0.1"
"2052","1"
"440/4","2366.97"
"8169","1900"
"47/48","33128.47"
"66A","131.89"
"640/8","9066.18"
"490/1","25591.76"
"29/58","104498.02"
"17/49","39752.05"
"8199","480763.75"
"1319","141179.82"
"100","409025"
