
"Reference number","2023-00500331"
"Entity number","0433687394"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","JOBUSIM"
"Entity address street","Hallestraat"
"Entity address number","4"
"Entity postal code","8000"
"Entity city","Brugge"
"Entity country","België"
"General assembly date","2023-10-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","408298.13"
"492/3","929.97"
"454/9","20320.85"
"111","1518600"
"1213","3"
"1211","3"
"8525","0"
"13","284158.65"
"17","926971.25"
"22","2363025.45"
"23","13273.97"
"24","3066.84"
"12011","4"
"28","178813.72"
"75/76B","9198.21"
"9087","12.3"
"132","18750"
"133","252881.67"
"1113","7"
"1111","7"
"12013","4"
"6921","93792.75"
"1011","12467"
"1003","12.3"
"1002","0.3"
"1001","12"
"130/1","12526.98"
"40","6154.61"
"41","402143.52"
"42","88720.14"
"43","0"
"44","178608.05"
"45","25793.98"
"1022","12661.53"
"1021","223349.77"
"791/2","0"
"1013","13229"
"1012","762"
"8329","2685791.64"
"12111","2"
"12113","2"
"22/27","2379366.26"
"1023","236011.3"
"8199P","5060019.97"
"62","236011.3"
"10/49","3023782.04"
"65","77457.17"
"21/28","2558179.98"
"20/58","3023782.04"
"10/11","1518600"
"10/15","1802758.65"
"75","9198.21"
"76","500"
"170/4","926971.25"
"1003P","10.8"
"1053","7"
"1052","0"
"1051","7"
"8395P","178813.72"
"12101","1"
"8912","323064.8"
"8913","603906.45"
"12103","1"
"450/3","5473.13"
"54/58","53176.08"
"630","86020.29"
"65/66B","77457.17"
"6502","0"
"691/2","93792.75"
"8329P","2599771.35"
"1013P","8207"
"9903","93792.75"
"9900","578538.33"
"9901","162051.71"
"9906","93792.75"
"9904","93792.75"
"9905","93792.75"
"42/48","293122.17"
"76A","500"
"8279","86020.29"
"2053","522.9"
"2052","72"
"2051","451"
"8395","178813.72"
"440/4","178608.05"
"8169","5137.93"
"1023P","138802.13"
"172/3","878018.54"
"640/8","94455.03"
"490/1","4127.85"
"3053","522.9"
"3052","73"
"3051","450"
"29/58","465602.06"
"17/49","1221023.39"
"8199","5065157.9"
"430/8","0"
"1311","12526.98"
"174/0","48952.71"
"1203","4"
"1201","4"
