
"Reference number","2023-00155689"
"Entity number","0413733011"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Baco-Immo"
"Entity address street","Oude Beurs"
"Entity address number","31"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2023-06-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Commanditaire vennootschap op aandelen"
"40/41","227.21"
"492/3","5679.03"
"9062","3619000"
"8455P","0"
"8525","0"
"10","500000"
"13","920183.64"
"16","114135.95"
"17","7450"
"22","568627.89"
"23","14446.58"
"28","4550000"
"8555","0"
"75/76B","0.01"
"130","50000"
"132","417144.88"
"133","453038.76"
"6921","0"
"130/1","50000"
"40","227.21"
"41","0"
"42","3619000"
"44","168684.97"
"45","18700"
"8455","0"
"791/2","38192.1"
"8329","1955228.61"
"22/27","583074.47"
"168","114135.95"
"8199P","2460372.64"
"10/49","5468747.64"
"8555P","0"
"65","79926.53"
"66","80000"
"21/28","5133074.47"
"20/58","5468747.64"
"10/11","500000"
"10/15","1420183.64"
"75","0.01"
"631/4","514.05"
"178/9","7450"
"8395P","4550000"
"8913","7450"
"450/3","18700"
"54/58","300768.24"
"630","56797.99"
"65/66B","79926.53"
"8922","3619000"
"691/2","0"
"8329P","1898430.62"
"9903","-65724.66"
"9900","166637.38"
"9901","14201.86"
"9906","-38192.1"
"9904","-58841.52"
"9905","-38192.1"
"42/48","3921299.02"
"8279","56797.99"
"8395","4550000"
"892","3619000"
"440/4","168684.97"
"8169","77930.44"
"47/48","114914.05"
"780","6883.14"
"789","20649.42"
"91811","4550000"
"8525P","0"
"66A","80000"
"91611","506214.96"
"640/8","15123.48"
"50/53","30029.72"
"490/1","4648"
"29/58","335673.17"
"17/49","3934428.05"
"8199","2538303.08"
"91621","286000"
"100","500000"
