
"Reference number","2023-00456383"
"Entity number","0653775446"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Le MarDi"
"Entity address street","Guffenslaan"
"Entity address number","53"
"Entity address box","12"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2023-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","23183.75"
"110","18600"
"13","930"
"14","5312.54"
"24","1658.79"
"75/76B","964.47"
"133","930"
"41","23183.75"
"14P","6040.55"
"8329","2971.21"
"22/27","1658.79"
"8199P","4630"
"10/49","24842.54"
"65","89.32"
"21/28","1658.79"
"20/58","24842.54"
"10/11","18600"
"10/15","24842.54"
"75","964.47"
"630","926"
"65/66B","89.32"
"8329P","2045.21"
"9903","-624.44"
"9900","-537.77"
"9901","-1499.59"
"9906","5312.54"
"9904","-728.01"
"9905","-728.01"
"8279","926"
"640/8","35.82"
"29/58","23183.75"
"8199","4630"
"67/77","103.57"
