
"Reference number","2023-00180164"
"Entity number","0671794284"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Semperardens"
"Entity address street","Walshoutemstraat"
"Entity address number","74"
"Entity postal code","3401"
"Entity city","Walshoutem"
"Entity country","België"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","3501.75"
"492/3","226.60"
"454/9","34979.77"
"9062","592594.06"
"111","6200"
"1213","1.5"
"1212","1"
"1211","1"
"14","-204253.05"
"17","522827.54"
"3","24135"
"1103","4.5"
"1102","1"
"1101","4"
"21","145832.30"
"22","341567.37"
"23","28453.73"
"24","18262.64"
"28","500"
"75/76B","1.76"
"9087","7.9"
"1011","15655"
"1003","7.9"
"1002","0.8"
"1001","7.4"
"8129P","169167.70"
"41","3501.75"
"42","69766.52"
"44","71746.86"
"45","51254.76"
"1022","17008.67"
"1021","308183.43"
"14P","-167997.67"
"1013","16519"
"1012","864"
"8329","153293.96"
"22/27","388283.74"
"1023","325192.10"
"12001","3"
"12003","3"
"8199P","519703"
"10/49","578522.32"
"62","325192.10"
"65","19158.41"
"21/28","534616.04"
"20/58","578522.32"
"10/11","6200"
"10/15","-198053.05"
"75","1.76"
"170/4","522827.54"
"1003P","5.2"
"1053","4.5"
"1052","1"
"1051","4"
"8395P","500"
"12101","1"
"8912","323681.08"
"8913","199146.46"
"12103","1.5"
"12102","1"
"450/3","16274.99"
"54/58","16045.37"
"630","65080.36"
"65/66B","19158.41"
"8129","204167.70"
"8922","592594.06"
"8059P","350000"
"8329P","123213.10"
"1013P","11435"
"9903","-36255.38"
"9900","375712.13"
"9901","-17098.73"
"9906","-204253.05"
"9904","-36255.38"
"9905","-36255.38"
"42/48","253521.23"
"8279","30080.86"
"2053","1064.1"
"2052","2"
"2051","1063"
"8395","500"
"892","592594.06"
"440/4","71746.86"
"47/48","60753.09"
"8169","21874.70"
"1023P","195814"
"172/3","522827.54"
"91611","341567.37"
"8059","350000"
"640/8","2538.40"
"490/1","224.16"
"3053","1065.6"
"3052","1"
"3051","1065"
"29/58","43906.28"
"30/36","24135"
"8079","35000"
"17/49","776575.37"
"8199","541577.70"
"91621","100000"
"1203","3"
"1323","4.5"
"1201","3"
"1322","1"
"1321","4"
