
"Reference number","2023-00438757"
"Entity number","0453611986"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Sasput"
"Entity address street","SASPUTVOOGDIJSTRAAT"
"Entity address number","79"
"Entity address box","A"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2023-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","51289.95"
"492/3","5393.47"
"454/9","3300.82"
"9062","692423.79"
"111","140000"
"164/5","46984.85"
"13","682041.44"
"14","-63366.87"
"16","46984.85"
"17","642501.62"
"3","8302.5"
"22","831789.45"
"23","41944.95"
"24","56287.08"
"26","5119.46"
"28","263380.67"
"75/76B","47.84"
"9087","3"
"133","623041.44"
"1011","351"
"1003","3"
"1002","17.1"
"1001","0.4"
"130/1","59000"
"40","32015.8"
"41","19274.15"
"42","49922.17"
"44","42924.45"
"45","11258.95"
"1013","4910"
"1012","4559"
"8329","513953.31"
"22/27","935140.94"
"1023","84877.55"
"8199P","1416317.63"
"62","84877.55"
"10/49","1591089.13"
"65","17663.6"
"66","11000"
"21/28","1198521.61"
"20/58","1591089.13"
"10/11","140000"
"10/15","758674.57"
"75","47.84"
"76","29272.21"
"170/4","642501.62"
"1003P","2.5"
"8395P","263380.67"
"8912","184683.72"
"8913","457817.9"
"450/3","7958.13"
"54/58","329767.36"
"630","85471.94"
"65/66B","17663.6"
"160/5","46984.85"
"8922","692423.79"
"8329P","428481.37"
"1013P","2838"
"9903","-52637"
"9900","161760.2"
"9901","-35021.24"
"9906","-63366.87"
"9904","-63366.87"
"9905","-63366.87"
"42/48","137534.62"
"76A","29272.21"
"8279","85471.94"
"2053","5.5"
"2052","35"
"2051","2"
"8395","263380.67"
"892","692423.79"
"440/4","42924.45"
"8169","32776.62"
"47/48","33429.05"
"1023P","53483.08"
"172/3","642501.62"
"66A","11000"
"91611","831789.45"
"640/8","15431.95"
"490/1","3207.71"
"3053","6.7"
"3052","39"
"3051","1"
"30/36","8302.5"
"29/58","392567.52"
"17/49","785429.71"
"8199","1449094.25"
"1311","59000"
"91621","850000"
"67/77","10729.87"
