
"Reference number","2024-00451582"
"Entity number","0665534222"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Vulcana"
"Entity address street","Veldstraat"
"Entity address number","3"
"Entity postal code","9900"
"Entity city","Eeklo"
"Entity country","België"
"General assembly date","2024-07-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","51000"
"492/3","1097.71"
"9062","275000"
"110","21600"
"111","0"
"13","12121.89"
"17","268098.74"
"22","425555.66"
"29","0"
"75/76B","726.27"
"133","12121.89"
"6921","0"
"130/1","0"
"40","51000"
"42","8743.43"
"43","949.44"
"44","55407.69"
"45","5414.27"
"791/2","43546.03"
"8329","29585.25"
"22/27","425555.66"
"10/49","492075.34"
"65","9283.31"
"21/28","425555.66"
"20/58","492075.34"
"291","0"
"10/11","21600"
"10/15","33721.89"
"75","726.27"
"170/4","268098.74"
"8912","41312.03"
"8913","226786.71"
"450/3","5414.27"
"54/58","14019.68"
"630","29585.25"
"65/66B","9283.31"
"8922","275000"
"691/2","0"
"9903","-43546.03"
"9900","-2300.18"
"9901","-34988.99"
"9906","-43546.03"
"9904","-43546.03"
"9905","-43546.03"
"42/48","189157"
"8279","29585.25"
"892","275000"
"440/4","55407.69"
"8169","455140.91"
"47/48","118642.17"
"172/3","266256.57"
"91611","425555.66"
"640/8","3103.56"
"490/1","1500"
"29/58","66519.68"
"17/49","458353.45"
"8199","455140.91"
"91631","250000"
"430/8","949.44"
"1311","0"
"174/0","1842.17"
"91621","25000"
"902","0"
"67/77","0"
