
"Reference number","2025-00512560"
"Entity number","0641981434"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Chez Esmara & Philippe"
"Entity address street","Rue des Fripiers"
"Entity address number","15-17"
"Entity address box","303"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","191797.45"
"9500","165042.71"
"454/9","7811.65"
"9062","446617.51"
"110","18600"
"164/5","48000"
"13","39360"
"14","275683.91"
"16","48000"
"17","407878.86"
"1103","2"
"1101","2"
"22","488235.08"
"23","103.21"
"24","5875.21"
"26","125588.32"
"28","47464.57"
"29","60000"
"75/76B","6323.91"
"132","37500"
"133","1860"
"8309","2715.11"
"1011","3221"
"694/7","105882.35"
"1003","1.8"
"1001","1.8"
"40","86754.74"
"41","105042.71"
"42","38738.65"
"43","6666.64"
"44","78235.20"
"45","91057.22"
"1021","73680.92"
"14P","125447.61"
"1013","3221"
"8329","267556.21"
"22/27","619801.82"
"1023","73680.92"
"12001","2"
"12003","2"
"8199P","873357.16"
"62","73680.92"
"10/49","1116567.83"
"65","15001.65"
"66","1437.42"
"21/28","667266.39"
"20/58","1116567.83"
"291","60000"
"10/11","18600"
"10/15","333643.91"
"75","6323.91"
"170/4","407878.86"
"1003P","0.9"
"1053","2"
"1051","2"
"8395P","47464.57"
"8912","183654.11"
"8913","224224.75"
"450/3","83245.57"
"54/58","185198.41"
"630","54208.67"
"65/66B","16439.07"
"160/5","48000"
"8922","446617.51"
"8329P","216062.65"
"1013P","1602"
"9903","349157.50"
"9900","528389.60"
"9901","359272.66"
"9906","381566.26"
"9904","256118.65"
"9905","256118.65"
"42/48","327045.06"
"8279","54208.67"
"2053","1"
"2051","1"
"8395","47464.57"
"892","446617.51"
"440/4","77037.98"
"8169","16715.98"
"47/48","112347.35"
"1023P","34082"
"8179","2715.11"
"66B","1437.42"
"91611","391128.58"
"640/8","41227.35"
"490/1","12305.58"
"29/58","449301.44"
"441","1197.22"
"17/49","734923.92"
"8199","887358.03"
"430/8","6666.64"
"694","105882.35"
"174/0","407878.86"
"91621","490000"
"1203","2"
"1323","2"
"1201","2"
"1321","2"
"67/77","93038.85"
