
"Reference number","2025-00501164"
"Entity number","0455932068"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AUBERGE LE XIX ème"
"Entity address street","Place de Thulin(TH)"
"Entity address number","2"
"Entity postal code","7350"
"Entity city","Hensies"
"Entity country","Belgique"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","5513.11"
"454/9","32366.65"
"111","6200.00"
"1213","2.1"
"1212","3"
"13","25666.97"
"14","106196.67"
"17","120000"
"1103","3.4"
"1102","2"
"1101","2"
"23","6276.49"
"24","2506.20"
"26","36052.19"
"12011","2"
"28","1928.40"
"75/76B","501.63"
"133","23807.77"
"1113","0.7"
"1112","1"
"12013","2"
"1011","5596"
"1003","5.4"
"1002","3.0"
"1001","3.2"
"130/1","1859.2"
"8129P","263897.99"
"40","1748.90"
"41","3764.21"
"44","7070.5"
"45","40109.66"
"1022","62095"
"1021","159689"
"14P","97330.80"
"1013","7772"
"1012","2176"
"12112","3"
"8329","1401674.97"
"12113","2.1"
"22/27","44834.88"
"1023","221784"
"8199P","1446509.85"
"62","243873.67"
"10/49","331393.65"
"65","5544.44"
"21/28","46763.28"
"20/58","331393.65"
"70","773498.02"
"10/11","6200"
"10/15","138063.64"
"75","501.63"
"1003P","7.4"
"1053","4.1"
"1052","3"
"1051","2"
"178/9","120000.00"
"8395P","1928.4"
"450/3","7743.01"
"54/58","267483.23"
"630","18441.08"
"65/66B","5544.44"
"8129","263897.99"
"8059P","263897.99"
"8329P","1383233.89"
"1013P","9719"
"9903","9269.63"
"9900","286726.16"
"9901","14312.44"
"9906","106196.67"
"9904","8865.87"
"9905","8865.87"
"60/61","503908.02"
"42/48","73330.01"
"8279","18441.08"
"2053","9.7"
"2052","4"
"2051","7"
"8395","1928.4"
"440/4","7070.50"
"47/48","26149.85"
"1023P","269447"
"8059","263897.99"
"640/8","10098.97"
"490/1","11634.03"
"3053","11"
"3052","3"
"3051","9"
"29/58","284630.37"
"17/49","193330.01"
"8199","1446509.85"
"1311","1859.20"
"1203","2"
"1323","4.1"
"1322","3"
"1201","2"
"1321","2"
"67/77","403.76"
