
"Reference number","2023-00501130"
"Entity number","0440345356"
"Accounting period start date","2022-04-01"
"Accounting period end date","2023-03-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Immo B.C."
"Entity address street","Meeuwenlaan"
"Entity address number","32"
"Entity postal code","8434"
"Entity city","Westende"
"Entity country","België"
"General assembly date","2023-09-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","149788.93"
"492/3","7736.67"
"454/9","31444.77"
"58032","238"
"9062","465883.48"
"110","18600"
"1213","2.7"
"1212","3"
"1211","1"
"8455P","0"
"8525","0"
"5813","771"
"13","534521.7"
"16","50191.02"
"17","801808.85"
"1103","2.7"
"1102","3"
"1343","1.2"
"1101","1"
"1342","2"
"22","1277790.58"
"23","8295.3"
"24","219830.44"
"26","299976.7"
"28","363500.16"
"8555","0"
"75/76B","1908.05"
"9087","4.8"
"132","199206.36"
"133","335315.34"
"6921","0"
"8309","10976.21"
"1011","3994"
"1003","4.8"
"1002","4.3"
"1001","2.5"
"40","6936.17"
"41","142852.76"
"42","39074.63"
"44","384944.83"
"45","31676.19"
"46","30051.88"
"8455","0"
"1022","85952.46"
"1021","94911.29"
"791/2","73058.4"
"1013","7611"
"1012","3617"
"8329","936595.96"
"22/27","1805893.02"
"168","50191.02"
"1023","180863.75"
"12123","0.6"
"12122","1"
"8199P","2329283.28"
"62","180863.75"
"10/49","2416210.89"
"8555P","0"
"65","20240.64"
"21/28","2169393.18"
"20/58","2416210.89"
"10/11","18600"
"10/15","553121.7"
"75","1908.05"
"170/4","426808.85"
"1003P","4.3"
"1053","2.7"
"1052","3"
"1051","1"
"178/9","375000"
"8395P","363500.16"
"12101","1"
"8912","172938.78"
"8913","628870.07"
"12103","2.1"
"12102","2"
"450/3","231.42"
"54/58","85074.25"
"630","110870.93"
"65/66B","20240.64"
"6502","0"
"8922","465883.48"
"691/2","0"
"8329P","836701.24"
"1013P","6264"
"9903","-83553.55"
"9900","266840.07"
"9901","-65220.96"
"9906","-73058.4"
"9904","-81088.96"
"9905","-73058.4"
"42/48","1003352.65"
"8279","110870.93"
"2053","20.6"
"2052","2"
"2051","20"
"8395","363500.16"
"892","465883.48"
"440/4","384944.83"
"8169","424181.91"
"47/48","517605.12"
"780","2676.85"
"789","8030.56"
"1023P","134290.49"
"172/3","426808.85"
"8525P","0"
"8179","10976.21"
"91611","515536.1"
"640/8","40326.35"
"490/1","11954.53"
"3053","21.6"
"3052","2"
"3051","21"
"29/58","246817.71"
"17/49","1812898.17"
"8199","2742488.98"
"91631","835000"
"58132","771"
"91621","50000"
"1323","1.5"
"1322","1"
"1321","1"
"67/77","212.26"
"5803","238"
