
"Reference number","2022-20209956"
"Entity number","0465694327"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotel 't Sandt"
"Entity address street","Zand"
"Entity address number","17"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","89660.27"
"454/9","22922.19"
"58032","404"
"9062","681580.07"
"1213","2"
"1212","0"
"1211","2"
"5811","2"
"5812","13"
"5813","291"
"10","61500"
"13","781387.26"
"17","520000"
"3","4460"
"1103","4.5"
"1102","2"
"1101","3"
"5821","4"
"5822","104"
"5823","2264.3"
"21","38769"
"22","1974099.58"
"23","95869.31"
"24","120898.48"
"12011","2"
"75/76B","5589.16"
"9087","4.6"
"130","6150"
"133","775237.26"
"1113","1"
"1111","1"
"12013","3.5"
"5831","2"
"12012","2"
"5832","59"
"5833","1293.88"
"6921","13441.48"
"1011","4489"
"1003","4.6"
"1002","3.1"
"1001","2.6"
"130/1","6150"
"8129P","75081"
"40","84318.25"
"41","5342.02"
"42","161580.07"
"44","120134.62"
"45","23820.25"
"1022","69499.11"
"1021","107951.54"
"791/2","0"
"1013","8129"
"1012","3640"
"8329","1674532.79"
"12111","1"
"12113","1"
"12121","1"
"22/27","2190867.37"
"1023","177450.65"
"12123","1"
"8199P","3694935.69"
"62","177450.65"
"10/49","2403422.2"
"65","4903.16"
"21/28","2229636.37"
"20/58","2403422.2"
"10/11","61500"
"10/15","842887.26"
"75","5589.16"
"170/4","520000"
"1003P","7.4"
"1053","5.5"
"1052","2"
"1051","4"
"8912","360000"
"8913","160000"
"450/3","898.06"
"54/58","75737.04"
"630","201266.39"
"65/66B","4903.16"
"6502","0"
"8129","87731"
"8922","681580.07"
"8059P","126500"
"691/2","13441.48"
"8329P","1485916.4"
"1013P","7087"
"9903","13441.48"
"9900","438914.8"
"9901","12755.48"
"9906","13441.48"
"9904","13441.48"
"9905","13441.48"
"42/48","1040534.94"
"8279","188616.39"
"2053","63.4"
"2052","22"
"2051","45"
"892","681580.07"
"440/4","120134.62"
"8169","170464.47"
"47/48","735000"
"1023P","228250.51"
"172/3","520000"
"91611","1974099.58"
"8059","126500"
"640/8","47442.28"
"490/1","3928.52"
"3053","62.4"
"3052","24"
"3051","43"
"30/36","4460"
"29/58","173785.83"
"8079","12650"
"17/49","1560534.94"
"8199","3865400.16"
"91631","474521.93"
"58132","291"
"91621","899853.49"
"100","61500"
"1203","3.5"
"1323","5.5"
"1202","2"
"1322","2"
"1201","2"
"1321","4"
"5801","4"
"5802","19"
"5803","404"
