
"Reference number","2023-00423296"
"Entity number","0674915310"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","GITES D'ARDENNE"
"Entity address street","Rue Grande"
"Entity address number","28"
"Entity postal code","5560"
"Entity city","Houyet"
"Entity country","Belgique"
"General assembly date","2023-06-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","10076.91"
"454/9","1325.46"
"111","6200"
"8455P","0"
"8525","0"
"13","823.17"
"14","-88287.14"
"17","189653.03"
"1103","0.5"
"1102","1"
"21","11969.36"
"23","632.98"
"24","74795"
"26","30338.85"
"28","477.29"
"8555","0"
"75/76B","0.64"
"12013","0.5"
"12012","1"
"1003","0.2"
"1002","0.3"
"130/1","823.17"
"8129P","420.13"
"40","9747.54"
"41","329.37"
"42","4118.31"
"44","16264.26"
"45","1325.46"
"8455","0"
"1022","4933.37"
"14P","-45451.32"
"1013","335"
"1012","335"
"8329","56864.65"
"22/27","105766.83"
"1023","4933.37"
"8199P","66235.51"
"62","4933.37"
"10/49","130097.09"
"8555P","0"
"65","431.76"
"21/28","118213.48"
"20/58","130097.09"
"10/11","6200"
"10/15","-81263.97"
"75","0.64"
"170/4","4191.13"
"1053","0.5"
"1052","1"
"1051","0"
"178/9","185461.9"
"8395P","477.29"
"54/58","938.35"
"630","29571.64"
"65/66B","431.76"
"8129","2903.27"
"8059P","7269.95"
"8329P","29776.15"
"8029","7602.68"
"1013P","0"
"9903","-42835.82"
"9900","-7312.99"
"9901","-42404.7"
"9906","-88287.14"
"9904","-42835.82"
"9905","-42835.82"
"42/48","21708.03"
"8279","27088.5"
"2053","0.5"
"2052","1"
"8395","477.29"
"440/4","16264.26"
"8169","96395.97"
"1023P","0"
"172/3","4191.13"
"8525P","0"
"8059","14872.63"
"640/8","586.7"
"490/1","868.35"
"29/58","11883.61"
"8079","2483.14"
"17/49","211361.06"
"8199","162631.48"
"1311","823.17"
"1203","0.5"
"1323","0.5"
"1202","1"
"1322","1"
